"Id","Name","Jigsaw","TYPE","SHIPPINGSTREET","WEBSITE","INDUSTRY","NUMBEROFEMPLOYEES","DESCRIPTION"
"0019000000oGERhAAO","ASOCIACION MEXICANA DE COMUNICADORE","AUTO_SAMPLE_DATA","Customer - Channel","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.ASOCIACION MEXICANA DE COMUNICADORE.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERiAAO","COORPORATIVO ALME SA DE CV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Hoch Drive","www.COORPORATIVO ALME SA DE CV.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERjAAO","EASY COOL TRANSPORT SA DE CV","AUTO_SAMPLE_DATA","Prospect","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.EASY COOL TRANSPORT SA DE CV.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERkAAO","LEMUS GUTIERREZ BERTHA ALICIA","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Hoch Drive","www.LEMUS GUTIERREZ BERTHA ALICIA.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERlAAO","REMA REFACCIONES Y MATERIALES SA DE","AUTO_SAMPLE_DATA","Customer - Direct","345 Shoreline ParkMountain View, CA 94043USA","www.REMA REFACCIONES Y MATERIALES SA DE.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERmAAO","LEDY EVELYN COTA RAMIREZ","AUTO_SAMPLE_DATA","Customer - Direct","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.LEDY EVELYN COTA RAMIREZ.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERnAAO","TORNILLOS Y ARTICULOS ESPECIALES SA DE CV","AUTO_SAMPLE_DATA","Prospect","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.TORNILLOS Y ARTICULOS ESPECIALES SA DE CV.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERoAAO","Viral Non Stick Coatings Ltd","AUTO_SAMPLE_DATA","Installation Partner","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.Viral Non Stick Coatings Ltd.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERpAAO","Lake City Industries","AUTO_SAMPLE_DATA","Customer - Channel","1301 Hoch Drive","www.Lake City Industries.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000nFznJAAS","Eastman Kodak Company Health Sciences Division","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.HARTLAND RENEWABLE FUELS.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERqAAO","HARTLAND RENEWABLE FUELS","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.HARTLAND RENEWABLE FUELS.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERrAAO","Detmold Flexibles Pty Ltd","AUTO_SAMPLE_DATA","Customer - Channel","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.Detmold Flexibles Pty Ltd.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERsAAO","HOCKEY EXPORTPRINT SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","345 Shoreline ParkMountain View, CA 94043USA","www.HOCKEY EXPORTPRINT SA DE CV.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERtAAO","CH ROBINSON COMPANY","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.CH ROBINSON COMPANY.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000nFznEAAS","Tapecon Inc","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.CH ROBINSON COMPANY.com","Retail","4634","Leading university in AZ offering undergraduate and graduate programs in arts and humanities, pure sciences, engineering, business, and medicine."
"0019000000oGERuAAO","ATTEBURY GRAIN","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.ATTEBURY GRAIN.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000nFznMAAS","Vicor","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.ATTEBURY GRAIN.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGERvAAO","Quince Hungary Kft","AUTO_SAMPLE_DATA","Prospect","1301 Avenue of the Americas New York, NY 10019USA","www.Quince Hungary Kft.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGERwAAO","Blues Clothing Limited","AUTO_SAMPLE_DATA","Other","DHE010828K6A","www.Blues Clothing Limited.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGERxAAO","ANGULO MEZA FRANCISCO ADRIAN","AUTO_SAMPLE_DATA","Installation Partner","CES081007NE0","www.ANGULO MEZA FRANCISCO ADRIAN.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGERyAAO","CENTRAL DIESEL ELECTRICO SA","AUTO_SAMPLE_DATA","Customer - Channel","2 Place Jussieu","www.CENTRAL DIESEL ELECTRICO SA.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGERzAAO","DINAMICA DEL CENTRO SA DE CV","AUTO_SAMPLE_DATA","Installation Partner","1301 Avenue of the Americas New York, NY 10019USA","www.DINAMICA DEL CENTRO SA DE CV.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES0AAO","ETIPRINT SA DE CV","AUTO_SAMPLE_DATA","Customer - Direct","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.ETIPRINT SA DE CV.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES1AAO","GRUPO INDUSTRIAL Y COMERCIAL ALOINZ","AUTO_SAMPLE_DATA","Other","CES081007NE0","www.GRUPO INDUSTRIAL Y COMERCIAL ALOINZ.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES2AAO","INSTITUTO DE FOMENTO E INVESTIGACIO","AUTO_SAMPLE_DATA","Customer - Direct","345 Shoreline ParkMountain View, CA 94043USA","www.INSTITUTO DE FOMENTO E INVESTIGACIO.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES3AAO","MARTINEZ GUERRERO JOSE LUIS","AUTO_SAMPLE_DATA","Other","345 Shoreline ParkMountain View, CA 94043USA","www.MARTINEZ GUERRERO JOSE LUIS.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES4AAO","MOTORREDUCTORES Y CONTROLES SA DE CV","AUTO_SAMPLE_DATA","Other","345 Shoreline ParkMountain View, CA 94043USA","www.MOTORREDUCTORES Y CONTROLES SA DE CV.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES5AAO","MULTIDICONA SA DE CV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Test acc 2157","www.MULTIDICONA SA DE CV.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES6AAO","PINTURAS LAICEF S.A. DE C.V.","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.PINTURAS LAICEF S.A. DE C.V..com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES7AAO","TORRE GALLEGO ELAIN","AUTO_SAMPLE_DATA","Customer - Channel","345 Shoreline ParkMountain View, CA 94043USA","www.TORRE GALLEGO ELAIN.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES8AAO","SAYMEN CORPORATIVO INDUSTRIAL SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","DHE010828K6A","www.SAYMEN CORPORATIVO INDUSTRIAL SA DE CV.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000oGES9AAO","Yiwu Jocy Import and Export Co Ltd","AUTO_SAMPLE_DATA","Installation Partner","CES081007NE0","www.Yiwu Jocy Import and Export Co Ltd.com","Retail","4567","Chain of hotels and resorts across the US, UK, Eastern Europe, Japan, and SE Asia."
"0019000000nFznOAAS","La Costa Hotel & Spa","AUTO_SAMPLE_DATA","Channel Partner / Reseller","DHE010828K6A","www.W.B. JOHNSTON GRAIN COMPANY.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESAAA4","W.B. JOHNSTON GRAIN COMPANY","AUTO_SAMPLE_DATA","Channel Partner / Reseller","DHE010828K6A","www.W.B. JOHNSTON GRAIN COMPANY.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESBAA4","OK AND GO","AUTO_SAMPLE_DATA","Prospect","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.OK AND GO.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESCAA4","COMPANIA MEXICANA DE TRASLADO DE","AUTO_SAMPLE_DATA","Installation Partner","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.COMPANIA MEXICANA DE TRASLADO DE.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESDAA4","DISTRIBUCIONES BIOTECNOLOGICAS SA D","AUTO_SAMPLE_DATA","Installation Partner","345 Shoreline ParkMountain View, CA 94043USA","www.DISTRIBUCIONES BIOTECNOLOGICAS SA D.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESEAA4","EQUIPOS Y TRACTORES DEL BAJIO","AUTO_SAMPLE_DATA","Customer - Direct","1301 Hoch Drive","www.EQUIPOS Y TRACTORES DEL BAJIO.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESFAA4","GRUAS GALINDO DE SALTILLO SA DE CV","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.GRUAS GALINDO DE SALTILLO SA DE CV.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESGAA4","MAQUINARIA AGRICOLA S.A. DE C.V.","AUTO_SAMPLE_DATA","Other","CES081007NE0","www.MAQUINARIA AGRICOLA S.A. DE C.V..com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESHAA4","MC COMUNICACION  DISENO SA DE CV","AUTO_SAMPLE_DATA","Other","2 Place Jussieu","www.MC COMUNICACION  DISENO SA DE CV.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESIAA4","POSADAS DE LATINOAMERICA","AUTO_SAMPLE_DATA","Other","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.POSADAS DE LATINOAMERICA.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESJAA4","SOLUCIONES NEUMATICAS ESPECIALIZADAS SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","2 Place Jussieu","www.SOLUCIONES NEUMATICAS ESPECIALIZADAS SA DE CV.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESKAA4","SERVICIOS CONSULTIVOS ESPECIALIZADOS SA DE CV","AUTO_SAMPLE_DATA","Other","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.SERVICIOS CONSULTIVOS ESPECIALIZADOS SA DE CV.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESLAA4","Oregon Potato Company","AUTO_SAMPLE_DATA","Other","345 Shoreline ParkMountain View, CA 94043USA","www.Oregon Potato Company.com","Shipping","3456","World's third largest oil and gas company."
"0019000000nFznlAAC","Westinghouse Corporation","AUTO_SAMPLE_DATA","Other","345 Shoreline ParkMountain View, CA 94043USA","www.Oregon Potato Company.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESMAA4","IMPORTADORA Y EXPORTADORA DE REFACCIONES DIESEL SA","AUTO_SAMPLE_DATA","Technology Partner","CES081007NE0","www.IMPORTADORA Y EXPORTADORA DE REFACCIONES DIESEL SA.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESNAA4","CARLOS EDUARDO TORRES GUTIERREZ","AUTO_SAMPLE_DATA","Other","1301 Hoch Drive","www.CARLOS EDUARDO TORRES GUTIERREZ.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESOAA4","WENZHOU AIHAO PEN TRADE CO. LTD","AUTO_SAMPLE_DATA","Prospect","1301 Hoch Drive","www.WENZHOU AIHAO PEN TRADE CO. LTD.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESPAA4","JORGE AGUIRRE GONZALEZ","AUTO_SAMPLE_DATA","Installation Partner","2 Place Jussieu","www.JORGE AGUIRRE GONZALEZ.com","Shipping","3456","World's third largest oil and gas company."
"0019000000oGESQAA4","EVERTIS DE MEXICO SA DE CV","AUTO_SAMPLE_DATA","Customer - Direct","Test acc 2157","www.EVERTIS DE MEXICO SA DE CV.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGESRAA4","Addis Housewares Ltd","AUTO_SAMPLE_DATA","Installation Partner","DHE010828K6A","www.Addis Housewares Ltd.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGESSAA4","Pullman Fleet Services","AUTO_SAMPLE_DATA","Other","2 Place Jussieu","www.Pullman Fleet Services.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGESTAA4","K & N INTERNATIONAL LIMITED","AUTO_SAMPLE_DATA","Customer - Channel","2 Place Jussieu","www.K & N INTERNATIONAL LIMITED.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGESUAA4","AVNET PARTNER SOLUTIONS S DE RL DE CV","AUTO_SAMPLE_DATA","Prospect","345 Shoreline ParkMountain View, CA 94043USA","www.AVNET PARTNER SOLUTIONS S DE RL DE CV.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGESVAA4","COMERCIAL AVICOLA Y SERVICIOS BAJA","AUTO_SAMPLE_DATA","Technology Partner","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.COMERCIAL AVICOLA Y SERVICIOS BAJA.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGESWAA4","COMERCIALIZADORA DE SELLOS Y PISOS","AUTO_SAMPLE_DATA","Other","2 Place Jussieu","www.COMERCIALIZADORA DE SELLOS Y PISOS.com","Education","3000","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
