JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 47,USERLEVEL,-4,User 2,52,19,114,8,101,15,353,3776,10372
Adoption Test - Account 48,USERLEVEL,-4,User 2,70,38,175,20,163,1,862,3781,16566
Adoption Test - Account 49,USERLEVEL,-4,User 2,73,40,77,79,112,13,743,9826,18274
Adoption Test - Account 50,USERLEVEL,-4,User 2,28,18,137,43,149,25,765,1885,11111
Adoption Test - Account 51,USERLEVEL,-4,User 2,16,43,117,40,196,44,134,5511,13365
Adoption Test - Account 52,USERLEVEL,-4,User 2,92,46,164,39,186,24,321,3209,6793
Adoption Test - Account 53,USERLEVEL,-4,User 2,96,38,71,121,143,16,406,2627,18364
Adoption Test - Account 54,USERLEVEL,-4,User 2,12,32,147,4,127,42,318,4939,11624
Adoption Test - Account 55,USERLEVEL,-4,User 2,6,24,137,100,226,3,132,4711,2719
Adoption Test - Account 56,USERLEVEL,-4,User 2,57,20,186,73,118,13,735,4615,8500
Adoption Test - Account 57,USERLEVEL,-4,User 2,22,46,156,11,223,23,793,6476,10970
Adoption Test - Account 58,USERLEVEL,-4,User 2,67,11,96,2,115,10,824,9694,4998
Adoption Test - Account 59,USERLEVEL,-4,User 2,82,34,172,73,215,28,495,5215,5080
Adoption Test - Account 60,USERLEVEL,-4,User 2,62,21,158,114,126,33,24,6245,6966
Adoption Test - Account 61,USERLEVEL,-4,User 2,20,44,130,138,241,29,629,1435,12632
Adoption Test - Account 62,USERLEVEL,-4,User 2,44,27,167,30,247,7,986,6077,18961
Adoption Test - Account 63,USERLEVEL,-4,User 2,92,31,148,122,139,39,883,246,4659
Adoption Test - Account 64,USERLEVEL,-4,User 2,72,18,181,122,157,22,16,1869,9395
Adoption Test - Account 65,USERLEVEL,-4,User 2,12,32,81,31,159,39,502,9981,9319
Adoption Test - Account 66,USERLEVEL,-4,User 2,13,32,189,24,116,52,556,6726,7448
Adoption Test - Account 67,USERLEVEL,-4,User 2,24,29,70,100,222,6,970,5374,4168
Adoption Test - Account 68,USERLEVEL,-4,User 2,92,35,164,47,227,14,479,8335,14896
Adoption Test - Account 69,USERLEVEL,-4,User 2,28,28,177,73,250,14,524,8783,5235
Adoption Test - Account 70,USERLEVEL,-4,User 2,89,38,171,29,231,20,785,9089,810
Adoption Test - Account 71,USERLEVEL,-4,User 2,51,44,140,127,162,59,694,9074,8065
Adoption Test - Account 72,USERLEVEL,-4,User 2,74,22,118,55,133,40,427,9862,15826
Adoption Test - Account 73,USERLEVEL,-4,User 2,48,30,113,12,169,18,639,2301,8352
Adoption Test - Account 74,USERLEVEL,-4,User 2,80,35,78,45,194,54,842,1532,8500
Adoption Test - Account 75,USERLEVEL,-4,User 2,96,18,162,90,101,52,585,9345,15265
Adoption Test - Account 76,USERLEVEL,-4,User 2,100,29,60,83,232,26,132,946,17843
Adoption Test - Account 77,USERLEVEL,-4,User 2,96,10,175,103,156,6,108,2084,9607
Adoption Test - Account 78,USERLEVEL,-4,User 2,87,44,117,65,107,44,1000,5130,14926
Adoption Test - Account 79,USERLEVEL,-4,User 2,77,38,84,28,210,55,998,6117,5882
Adoption Test - Account 80,USERLEVEL,-4,User 2,63,41,162,13,230,24,19,838,14849
Adoption Test - Account 81,USERLEVEL,-4,User 2,73,37,116,72,239,19,927,3441,2825
Adoption Test - Account 82,USERLEVEL,-4,User 2,20,13,119,26,134,19,152,6296,13516
Adoption Test - Account 83,USERLEVEL,-4,User 2,81,44,113,80,132,6,840,3046,5136
Adoption Test - Account 84,USERLEVEL,-4,User 2,21,49,61,144,193,25,824,1065,3755
Adoption Test - Account 85,USERLEVEL,-4,User 2,60,50,70,48,126,44,171,9929,17539
Adoption Test - Account 86,USERLEVEL,-4,User 2,4,45,158,118,234,41,473,9814,11108
Adoption Test - Account 87,USERLEVEL,-4,User 2,78,28,80,102,150,58,657,9567,1247
Adoption Test - Account 88,USERLEVEL,-4,User 2,95,14,164,109,158,19,845,1330,3446
Adoption Test - Account 89,USERLEVEL,-4,User 2,53,14,98,89,194,58,447,7588,6057
Adoption Test - Account 90,USERLEVEL,-4,User 2,43,30,147,25,197,51,297,6719,17222
Adoption Test - Account 91,USERLEVEL,-4,User 2,74,36,60,59,173,53,171,3006,2488
Adoption Test - Account 92,USERLEVEL,-4,User 2,26,32,182,16,110,48,364,2239,6198
Adoption Test - Account 93,USERLEVEL,-4,User 2,93,26,162,76,186,43,762,8906,8531
Adoption Test - Account 94,USERLEVEL,-4,User 2,34,14,161,38,132,1,87,4987,1778
Adoption Test - Account 95,USERLEVEL,-4,User 2,94,45,147,120,240,44,701,8848,12556
Adoption Test - Account 96,USERLEVEL,-4,User 2,54,33,102,64,139,12,204,6396,16646
Adoption Test - Account 97,USERLEVEL,-4,User 2,36,12,135,44,142,24,693,4405,12892
Adoption Test - Account 98,USERLEVEL,-4,User 2,83,15,147,55,136,52,108,5180,9741
Adoption Test - Account 99,USERLEVEL,-4,User 2,68,10,56,123,173,52,572,3193,12387
Adoption Test - Account 100,USERLEVEL,-4,User 2,52,48,136,100,243,58,370,6395,13981
Adoption Test - Account 101,USERLEVEL,-4,User 2,97,49,168,38,147,45,826,9210,14255
Adoption Test - Account 102,USERLEVEL,-4,User 2,96,43,107,25,158,16,904,5307,10441
Adoption Test - Account 103,USERLEVEL,-4,User 2,46,41,191,6,204,3,297,6891,15507
Adoption Test - Account 104,USERLEVEL,-4,User 2,48,29,180,14,166,16,244,5559,18862
Adoption Test - Account 105,USERLEVEL,-4,User 2,3,18,82,71,157,41,847,3711,12256
Adoption Test - Account 106,USERLEVEL,-4,User 2,48,17,119,12,163,11,867,6334,17991
Adoption Test - Account 107,USERLEVEL,-4,User 2,61,18,141,15,243,38,905,7326,6128
Adoption Test - Account 108,USERLEVEL,-4,User 2,39,43,185,111,200,13,257,9618,7971
Adoption Test - Account 109,USERLEVEL,-4,User 2,58,19,182,75,220,1,95,7022,5721
Adoption Test - Account 110,USERLEVEL,-4,User 2,26,33,196,86,133,60,539,8195,6453
Adoption Test - Account 111,USERLEVEL,-4,User 2,100,41,64,142,165,46,674,9550,2985
Adoption Test - Account 112,USERLEVEL,-4,User 2,47,41,123,143,185,16,410,6176,1459
Adoption Test - Account 113,USERLEVEL,-4,User 2,33,37,105,39,174,47,625,273,3120
Adoption Test - Account 114,USERLEVEL,-4,User 2,54,41,51,119,105,57,859,7543,5632
Adoption Test - Account 115,USERLEVEL,-4,User 2,78,12,197,66,109,17,184,148,13843
Adoption Test - Account 116,USERLEVEL,-4,User 2,17,17,51,17,214,32,442,720,12371
Adoption Test - Account 117,USERLEVEL,-4,User 2,49,33,95,10,116,23,726,8294,6693
Adoption Test - Account 118,USERLEVEL,-4,User 2,30,32,98,104,226,27,636,852,16063
Adoption Test - Account 1,USERLEVEL,-3,User 2,70,49,151,20,111,21,755,336,10189
Adoption Test - Account 2,USERLEVEL,-3,User 2,4,16,74,46,223,58,996,9752,15209
Adoption Test - Account 3,USERLEVEL,-3,User 2,56,16,85,81,193,32,389,3665,7008
Adoption Test - Account 4,USERLEVEL,-3,User 2,99,47,170,7,115,59,33,4530,10282
Adoption Test - Account 5,USERLEVEL,-3,User 2,70,30,71,87,235,46,639,5900,16915
Adoption Test - Account 6,USERLEVEL,-3,User 2,74,21,79,17,122,39,549,1790,15409
Adoption Test - Account 7,USERLEVEL,-3,User 2,0,36,129,28,101,17,194,3354,5131
Adoption Test - Account 8,USERLEVEL,-3,User 2,89,12,169,97,191,22,42,1228,10541
Adoption Test - Account 9,USERLEVEL,-3,User 2,29,31,150,29,143,5,653,6161,19520
Adoption Test - Account 10,USERLEVEL,-3,User 2,95,27,196,51,127,59,215,9715,12722
Adoption Test - Account 11,USERLEVEL,-3,User 2,63,29,57,116,215,25,914,163,11721
Adoption Test - Account 12,USERLEVEL,-3,User 2,3,31,109,77,166,25,187,3616,15185
Adoption Test - Account 13,USERLEVEL,-3,User 2,25,34,134,101,218,3,286,7796,17813
Adoption Test - Account 14,USERLEVEL,-3,User 2,7,34,151,62,153,34,567,9489,4892
Adoption Test - Account 15,USERLEVEL,-3,User 2,6,19,183,50,217,37,633,6760,8025
Adoption Test - Account 16,USERLEVEL,-3,User 2,81,30,167,30,113,30,648,3426,3231
Adoption Test - Account 17,USERLEVEL,-3,User 2,88,30,171,130,190,34,481,4121,6983
Adoption Test - Account 18,USERLEVEL,-3,User 2,40,17,173,85,202,41,699,8186,16682
Adoption Test - Account 19,USERLEVEL,-3,User 2,43,20,178,138,250,40,694,841,6332
Adoption Test - Account 20,USERLEVEL,-3,User 2,55,28,113,135,218,40,68,2090,19137
Adoption Test - Account 21,USERLEVEL,-3,User 2,56,48,93,103,206,44,376,6004,6041
Adoption Test - Account 22,USERLEVEL,-3,User 2,54,24,99,7,163,36,189,7662,2993
Adoption Test - Account 23,USERLEVEL,-3,User 2,60,14,98,147,137,4,960,2421,3728
Adoption Test - Account 24,USERLEVEL,-3,User 2,17,19,122,110,104,5,356,3354,11653
Adoption Test - Account 25,USERLEVEL,-3,User 2,77,38,59,72,142,17,625,4241,10227
Adoption Test - Account 26,USERLEVEL,-3,User 2,52,24,71,111,180,46,351,9130,9708
Adoption Test - Account 27,USERLEVEL,-3,User 2,96,11,78,17,174,60,968,6581,15447
Adoption Test - Account 28,USERLEVEL,-3,User 2,16,30,54,77,119,20,546,7102,9226
Adoption Test - Account 29,USERLEVEL,-3,User 2,34,43,117,43,218,8,840,7474,15192
Adoption Test - Account 30,USERLEVEL,-3,User 2,51,24,135,138,132,27,141,5587,7045
Adoption Test - Account 31,USERLEVEL,-3,User 2,62,25,60,107,130,43,104,7115,14718
Adoption Test - Account 32,USERLEVEL,-3,User 2,67,34,124,26,114,48,257,4519,12381
Adoption Test - Account 33,USERLEVEL,-3,User 2,17,24,64,33,207,32,698,8365,8338
Adoption Test - Account 34,USERLEVEL,-3,User 2,21,13,144,11,112,51,766,8629,16947
Adoption Test - Account 35,USERLEVEL,-3,User 2,1,37,192,3,224,43,335,8036,17217
Adoption Test - Account 36,USERLEVEL,-3,User 2,16,26,149,49,231,16,481,2914,14688
Adoption Test - Account 37,USERLEVEL,-3,User 2,23,29,99,111,244,59,159,4195,3826
Adoption Test - Account 38,USERLEVEL,-3,User 2,96,11,158,54,174,43,234,2235,13950
Adoption Test - Account 39,USERLEVEL,-3,User 2,94,22,133,126,102,14,974,6847,13682
Adoption Test - Account 40,USERLEVEL,-3,User 2,53,12,103,102,240,10,326,6998,15112
Adoption Test - Account 41,USERLEVEL,-3,User 2,29,14,104,93,219,3,119,1899,2118
Adoption Test - Account 42,USERLEVEL,-3,User 2,35,46,173,107,166,48,805,2198,15449
Adoption Test - Account 43,USERLEVEL,-3,User 2,35,42,160,14,208,14,465,2090,2143
Adoption Test - Account 44,USERLEVEL,-3,User 2,78,14,94,75,152,3,434,4056,9886
Adoption Test - Account 45,USERLEVEL,-3,User 2,28,40,183,139,155,20,988,2857,5602
Adoption Test - Account 46,USERLEVEL,-3,User 2,19,44,160,60,237,30,448,7769,16465
Adoption Test - Account 47,USERLEVEL,-3,User 2,41,41,161,88,227,7,625,9826,15489
Adoption Test - Account 48,USERLEVEL,-3,User 2,70,24,101,35,118,14,139,6186,3335
Adoption Test - Account 49,USERLEVEL,-3,User 2,60,18,74,106,241,9,194,8186,4061
Adoption Test - Account 50,USERLEVEL,-3,User 2,76,45,177,44,247,30,289,6667,13271
Adoption Test - Account 51,USERLEVEL,-3,User 2,13,47,112,4,186,45,531,3476,16364
Adoption Test - Account 52,USERLEVEL,-3,User 2,76,23,114,7,236,52,288,5665,17967
Adoption Test - Account 53,USERLEVEL,-3,User 2,48,45,127,99,152,27,796,5887,9224
Adoption Test - Account 54,USERLEVEL,-3,User 2,54,26,141,11,207,2,984,101,6257
Adoption Test - Account 55,USERLEVEL,-3,User 2,86,45,120,66,237,9,776,3407,13634
Adoption Test - Account 56,USERLEVEL,-3,User 2,47,43,193,101,212,26,791,9039,15954
Adoption Test - Account 57,USERLEVEL,-3,User 2,41,27,156,137,107,49,776,5746,15794
Adoption Test - Account 58,USERLEVEL,-3,User 2,24,28,110,100,220,57,35,8033,2583
Adoption Test - Account 59,USERLEVEL,-3,User 2,94,37,166,119,216,44,269,8000,11332
Adoption Test - Account 60,USERLEVEL,-3,User 2,69,30,136,6,109,54,723,5715,17954
Adoption Test - Account 61,USERLEVEL,-3,User 2,20,23,144,15,108,35,500,6593,2126
Adoption Test - Account 62,USERLEVEL,-3,User 2,47,31,119,1,118,24,753,9368,17595
Adoption Test - Account 63,USERLEVEL,-3,User 2,91,41,93,13,243,8,663,3251,10820
Adoption Test - Account 64,USERLEVEL,-3,User 2,95,34,120,25,188,44,333,5421,777
Adoption Test - Account 65,USERLEVEL,-3,User 2,74,19,159,139,247,7,266,5128,6143
Adoption Test - Account 66,USERLEVEL,-3,User 2,20,49,182,29,109,21,993,9633,18960
Adoption Test - Account 67,USERLEVEL,-3,User 2,23,33,76,5,248,56,571,697,8573
Adoption Test - Account 68,USERLEVEL,-3,User 2,67,13,181,26,241,55,427,1284,2828
Adoption Test - Account 69,USERLEVEL,-3,User 2,57,47,93,41,188,4,742,6544,4803
Adoption Test - Account 70,USERLEVEL,-3,User 2,26,48,177,32,245,52,322,654,10186
Adoption Test - Account 71,USERLEVEL,-3,User 2,62,46,155,46,246,23,227,1639,3188
Adoption Test - Account 72,USERLEVEL,-3,User 2,16,12,109,92,221,42,875,8831,9243
Adoption Test - Account 73,USERLEVEL,-3,User 2,17,13,85,52,167,28,906,2585,19529
Adoption Test - Account 74,USERLEVEL,-3,User 2,7,12,142,30,218,1,601,4499,5827
Adoption Test - Account 75,USERLEVEL,-3,User 2,63,40,118,150,191,20,23,2729,8916
Adoption Test - Account 76,USERLEVEL,-3,User 2,68,33,144,139,192,41,128,6500,12670
Adoption Test - Account 77,USERLEVEL,-3,User 2,81,18,70,8,228,42,566,1147,19231
Adoption Test - Account 78,USERLEVEL,-3,User 2,66,22,131,26,156,10,46,2994,3618
Adoption Test - Account 79,USERLEVEL,-3,User 2,85,28,60,8,137,24,548,5387,15607
Adoption Test - Account 80,USERLEVEL,-3,User 2,33,14,199,62,119,36,574,9871,2909
Adoption Test - Account 81,USERLEVEL,-3,User 2,86,14,139,149,195,24,915,1745,1949
Adoption Test - Account 82,USERLEVEL,-3,User 2,32,50,192,92,246,24,210,9221,1779
Adoption Test - Account 83,USERLEVEL,-3,User 2,48,27,137,28,172,17,956,6778,8381
Adoption Test - Account 84,USERLEVEL,-3,User 2,49,45,106,43,133,34,636,2283,16605
Adoption Test - Account 85,USERLEVEL,-3,User 2,17,40,91,116,161,48,151,4044,6780
Adoption Test - Account 86,USERLEVEL,-3,User 2,51,28,154,126,116,12,886,2888,16700
Adoption Test - Account 87,USERLEVEL,-3,User 2,1,38,189,56,237,21,119,9304,3844
Adoption Test - Account 88,USERLEVEL,-3,User 2,67,34,88,113,162,14,321,2469,7322
Adoption Test - Account 89,USERLEVEL,-3,User 2,35,14,142,63,222,24,260,7193,4549
Adoption Test - Account 90,USERLEVEL,-3,User 2,100,37,121,130,155,31,420,865,18854
Adoption Test - Account 91,USERLEVEL,-3,User 2,12,29,89,79,123,19,444,3453,4501
Adoption Test - Account 92,USERLEVEL,-3,User 2,23,44,52,133,215,53,884,5652,11187
Adoption Test - Account 93,USERLEVEL,-3,User 2,42,47,74,144,159,57,32,7201,13913
Adoption Test - Account 94,USERLEVEL,-3,User 2,34,47,196,101,203,46,896,2871,6185
Adoption Test - Account 95,USERLEVEL,-3,User 2,94,28,123,3,206,28,311,1123,8066
Adoption Test - Account 96,USERLEVEL,-3,User 2,44,37,61,79,236,54,696,4088,12936
Adoption Test - Account 97,USERLEVEL,-3,User 2,67,14,199,3,158,55,429,9626,8803
Adoption Test - Account 98,USERLEVEL,-3,User 2,30,24,195,32,210,55,217,8306,11130
Adoption Test - Account 99,USERLEVEL,-3,User 2,20,31,52,126,222,24,270,8980,15138
Adoption Test - Account 100,USERLEVEL,-3,User 2,83,34,117,76,202,44,107,9817,5916
Adoption Test - Account 101,USERLEVEL,-3,User 2,41,37,179,103,112,4,87,4882,7748
Adoption Test - Account 102,USERLEVEL,-3,User 2,76,14,64,125,231,6,575,6620,4761
Adoption Test - Account 103,USERLEVEL,-3,User 2,42,47,124,36,138,15,31,2217,11329
Adoption Test - Account 104,USERLEVEL,-3,User 2,85,47,134,78,235,60,72,8383,3514
Adoption Test - Account 105,USERLEVEL,-3,User 2,63,27,139,138,195,36,633,7981,11440
Adoption Test - Account 106,USERLEVEL,-3,User 2,47,43,69,105,126,20,409,113,19466
Adoption Test - Account 107,USERLEVEL,-3,User 2,78,38,59,35,158,43,749,3345,3705
Adoption Test - Account 108,USERLEVEL,-3,User 2,8,50,159,14,220,1,237,438,9362
Adoption Test - Account 109,USERLEVEL,-3,User 2,46,43,188,39,165,44,309,7520,12157
Adoption Test - Account 110,USERLEVEL,-3,User 2,29,23,155,80,126,60,943,9151,2577
Adoption Test - Account 111,USERLEVEL,-3,User 2,53,48,75,53,223,54,902,8511,3899
Adoption Test - Account 112,USERLEVEL,-3,User 2,78,49,162,72,211,23,227,8713,1611
Adoption Test - Account 113,USERLEVEL,-3,User 2,10,37,79,93,245,21,54,2044,2624
Adoption Test - Account 114,USERLEVEL,-3,User 2,8,33,77,55,192,6,74,9018,1125
Adoption Test - Account 115,USERLEVEL,-3,User 2,59,12,163,69,200,49,754,1812,6683
Adoption Test - Account 116,USERLEVEL,-3,User 2,9,17,86,0,173,9,933,9573,5535
Adoption Test - Account 117,USERLEVEL,-3,User 2,84,24,194,0,158,37,123,8931,18986
Adoption Test - Account 118,USERLEVEL,-3,User 2,44,27,70,99,163,29,871,9289,4111
Adoption Test - Account 1,USERLEVEL,-2,User 2,8,11,68,12,174,22,588,8144,10186
Adoption Test - Account 2,USERLEVEL,-2,User 2,15,22,81,60,238,38,657,8863,14681
Adoption Test - Account 3,USERLEVEL,-2,User 2,83,15,83,79,249,41,347,5855,7768
Adoption Test - Account 4,USERLEVEL,-2,User 2,33,20,171,128,227,4,973,57,4834
Adoption Test - Account 5,USERLEVEL,-2,User 2,31,28,92,100,187,55,369,7481,12761
Adoption Test - Account 6,USERLEVEL,-2,User 2,24,46,112,95,234,58,108,7509,980
Adoption Test - Account 7,USERLEVEL,-2,User 2,83,35,192,122,139,5,794,7843,10569
Adoption Test - Account 8,USERLEVEL,-2,User 2,48,18,75,88,103,6,993,9598,13969
Adoption Test - Account 9,USERLEVEL,-2,User 2,30,28,165,45,159,49,621,7971,19942
Adoption Test - Account 10,USERLEVEL,-2,User 2,31,24,60,34,144,60,952,95,6452
Adoption Test - Account 11,USERLEVEL,-2,User 2,68,32,195,61,137,39,886,3064,15447
Adoption Test - Account 12,USERLEVEL,-2,User 2,20,28,80,25,116,53,544,4435,1509
Adoption Test - Account 13,USERLEVEL,-2,User 2,23,26,140,91,184,21,549,8359,16517
Adoption Test - Account 14,USERLEVEL,-2,User 2,76,11,190,24,179,60,246,4829,7319
Adoption Test - Account 15,USERLEVEL,-2,User 2,38,24,69,50,193,53,473,4076,13361
Adoption Test - Account 16,USERLEVEL,-2,User 2,46,11,192,144,161,22,985,3412,14217
Adoption Test - Account 17,USERLEVEL,-2,User 2,1,17,59,62,148,50,196,7510,7277
Adoption Test - Account 18,USERLEVEL,-2,User 2,86,14,162,145,176,11,682,8615,19887
Adoption Test - Account 19,USERLEVEL,-2,User 2,19,25,72,80,134,39,736,8296,13726
Adoption Test - Account 20,USERLEVEL,-2,User 2,78,22,82,33,147,28,189,796,10714
Adoption Test - Account 21,USERLEVEL,-2,User 2,25,48,185,66,126,43,528,8236,7321
Adoption Test - Account 22,USERLEVEL,-2,User 2,43,46,71,11,167,13,178,215,12798
Adoption Test - Account 23,USERLEVEL,-2,User 2,73,44,92,43,229,4,80,2592,2400
Adoption Test - Account 24,USERLEVEL,-2,User 2,27,24,122,142,163,24,43,4222,12882
Adoption Test - Account 25,USERLEVEL,-2,User 2,90,38,88,79,247,20,725,898,17956
Adoption Test - Account 26,USERLEVEL,-2,User 2,65,18,57,7,212,48,976,1884,3817
Adoption Test - Account 27,USERLEVEL,-2,User 2,28,48,195,19,164,50,160,5579,10140
Adoption Test - Account 28,USERLEVEL,-2,User 2,67,37,200,146,141,29,203,7456,17338
Adoption Test - Account 29,USERLEVEL,-2,User 2,34,26,161,97,174,15,373,7732,10165
Adoption Test - Account 30,USERLEVEL,-2,User 2,50,44,76,137,209,15,343,6252,139
Adoption Test - Account 31,USERLEVEL,-2,User 2,51,34,124,122,163,45,714,2916,818
Adoption Test - Account 32,USERLEVEL,-2,User 2,92,41,152,34,110,57,364,2948,9230
Adoption Test - Account 33,USERLEVEL,-2,User 2,58,13,107,59,143,1,189,6516,18740
Adoption Test - Account 34,USERLEVEL,-2,User 2,1,41,62,130,199,1,153,8833,9307
Adoption Test - Account 35,USERLEVEL,-2,User 2,2,19,123,97,108,22,195,2832,14373
Adoption Test - Account 36,USERLEVEL,-2,User 2,80,25,55,19,189,18,876,7004,14149
Adoption Test - Account 37,USERLEVEL,-2,User 2,9,40,141,21,152,11,429,3212,4266
Adoption Test - Account 38,USERLEVEL,-2,User 2,90,37,139,46,141,37,905,1702,3990
Adoption Test - Account 39,USERLEVEL,-2,User 2,34,41,63,45,149,35,553,589,10243
Adoption Test - Account 40,USERLEVEL,-2,User 2,45,24,121,123,175,6,216,4608,7636
Adoption Test - Account 41,USERLEVEL,-2,User 2,10,16,140,7,123,30,73,8650,18761
Adoption Test - Account 42,USERLEVEL,-2,User 2,13,28,148,145,154,44,981,5169,9885
Adoption Test - Account 43,USERLEVEL,-2,User 2,81,21,63,74,242,22,709,6841,10384
Adoption Test - Account 44,USERLEVEL,-2,User 2,80,47,195,18,230,9,778,4634,15475
Adoption Test - Account 45,USERLEVEL,-2,User 2,28,22,188,8,186,42,10,6669,233
Adoption Test - Account 46,USERLEVEL,-2,User 2,6,35,101,5,176,40,493,9261,18680
Adoption Test - Account 47,USERLEVEL,-2,User 2,36,13,189,68,207,17,180,8192,16448
Adoption Test - Account 48,USERLEVEL,-2,User 2,28,15,65,84,140,2,527,3150,2019
Adoption Test - Account 49,USERLEVEL,-2,User 2,11,32,132,142,127,50,775,4362,17391
Adoption Test - Account 50,USERLEVEL,-2,User 2,3,35,90,13,191,21,985,295,9376
Adoption Test - Account 51,USERLEVEL,-2,User 2,44,24,90,104,141,31,579,5794,14211
Adoption Test - Account 52,USERLEVEL,-2,User 2,24,36,140,145,249,4,500,701,9497
Adoption Test - Account 53,USERLEVEL,-2,User 2,30,29,183,20,125,11,907,4010,10185
Adoption Test - Account 54,USERLEVEL,-2,User 2,64,21,140,113,221,21,608,2608,14957
Adoption Test - Account 55,USERLEVEL,-2,User 2,93,16,117,55,102,15,611,8717,10801
Adoption Test - Account 56,USERLEVEL,-2,User 2,91,28,191,37,127,15,654,6860,17947
Adoption Test - Account 57,USERLEVEL,-2,User 2,5,34,154,57,111,31,513,869,18529
Adoption Test - Account 58,USERLEVEL,-2,User 2,11,23,75,13,129,35,657,2773,7183
Adoption Test - Account 59,USERLEVEL,-2,User 2,58,10,142,51,130,22,838,6587,8984
Adoption Test - Account 60,USERLEVEL,-2,User 2,64,28,145,95,161,31,819,2276,12213
Adoption Test - Account 61,USERLEVEL,-2,User 2,76,44,146,23,144,31,27,7417,10649
Adoption Test - Account 62,USERLEVEL,-2,User 2,83,39,114,19,163,45,28,4967,2421
Adoption Test - Account 63,USERLEVEL,-2,User 2,96,12,109,0,164,18,754,587,13138
Adoption Test - Account 64,USERLEVEL,-2,User 2,49,37,191,141,148,23,359,445,12800
Adoption Test - Account 65,USERLEVEL,-2,User 2,55,22,139,95,181,15,834,63,278
Adoption Test - Account 66,USERLEVEL,-2,User 2,14,46,197,82,213,27,51,8458,12982
Adoption Test - Account 67,USERLEVEL,-2,User 2,66,39,82,149,104,4,92,7908,14323
Adoption Test - Account 68,USERLEVEL,-2,User 2,86,43,180,26,119,11,235,9783,9579
Adoption Test - Account 69,USERLEVEL,-2,User 2,73,10,111,37,204,24,631,3358,8227
Adoption Test - Account 70,USERLEVEL,-2,User 2,98,11,147,78,118,9,562,8107,14609
Adoption Test - Account 71,USERLEVEL,-2,User 2,2,36,77,138,191,60,883,469,8577
