JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__InstanceId__c,JBCXM__InstanceName__c,Page_Visits__c,Files_Downloaded__c,No_of_Report_Run__c,Page_Views__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 21,INSTANCELEVEL,-1,Sandbox INDIA Instance,Adoption Test - Account 21 - Sandbox INDIA Instance,56,16,173,24,153,54,634,1758,2634
Adoption Test - Account 21,INSTANCELEVEL,0,Sandbox INDIA Instance,Adoption Test - Account 21 - Sandbox INDIA Instance,48,36,145,58,236,9,382,2703,15034
Adoption Test - Account 22,INSTANCELEVEL,-27,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,71,22,151,65,203,1,522,2896,1120
Adoption Test - Account 22,INSTANCELEVEL,-26,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,88,44,54,36,128,52,70,6206,16045
Adoption Test - Account 22,INSTANCELEVEL,-25,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,9,10,64,107,215,12,421,6202,17861
Adoption Test - Account 22,INSTANCELEVEL,-24,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,34,19,83,122,200,3,487,5671,14089
Adoption Test - Account 22,INSTANCELEVEL,-23,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,93,37,119,51,164,17,132,7332,10103
Adoption Test - Account 22,INSTANCELEVEL,-22,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,35,49,123,141,191,54,53,6205,9077
Adoption Test - Account 22,INSTANCELEVEL,-21,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,49,40,166,56,130,54,764,9620,7372
Adoption Test - Account 22,INSTANCELEVEL,-20,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,78,23,58,63,192,48,771,274,5551
Adoption Test - Account 22,INSTANCELEVEL,-19,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,100,11,123,15,179,44,792,2190,15449
Adoption Test - Account 22,INSTANCELEVEL,-18,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,81,13,172,73,188,9,322,5172,2118
Adoption Test - Account 22,INSTANCELEVEL,-17,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,75,44,119,18,128,20,703,2957,9069
Adoption Test - Account 22,INSTANCELEVEL,-16,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,60,45,66,142,121,37,445,3623,9793
Adoption Test - Account 22,INSTANCELEVEL,-15,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,29,13,181,13,166,33,45,3510,8980
Adoption Test - Account 22,INSTANCELEVEL,-14,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,92,40,128,114,224,26,716,1185,9619
Adoption Test - Account 22,INSTANCELEVEL,-27,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,41,21,62,66,229,1,128,9315,6175
Adoption Test - Account 22,INSTANCELEVEL,-26,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,64,45,161,54,190,55,876,2575,5566
Adoption Test - Account 22,INSTANCELEVEL,-25,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,97,30,121,87,230,41,863,8957,4293
Adoption Test - Account 22,INSTANCELEVEL,-24,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,78,19,180,127,184,38,735,4090,1277
Adoption Test - Account 22,INSTANCELEVEL,-23,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,43,41,72,96,119,6,48,7870,2907
Adoption Test - Account 22,INSTANCELEVEL,-22,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,25,33,87,21,234,51,635,9915,4272
Adoption Test - Account 22,INSTANCELEVEL,-21,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,7,17,83,31,150,49,492,5708,10704
Adoption Test - Account 22,INSTANCELEVEL,-20,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,61,43,186,7,244,53,283,2871,16668
Adoption Test - Account 22,INSTANCELEVEL,-19,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,76,18,60,103,193,55,993,4139,1086
Adoption Test - Account 22,INSTANCELEVEL,-18,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,77,25,111,49,160,23,34,5841,16665
Adoption Test - Account 22,INSTANCELEVEL,-17,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,63,35,123,52,107,19,893,9661,16391
Adoption Test - Account 22,INSTANCELEVEL,-16,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,69,36,161,74,217,15,578,7791,4632
Adoption Test - Account 22,INSTANCELEVEL,-15,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,31,33,58,81,150,49,221,805,19607
Adoption Test - Account 22,INSTANCELEVEL,-14,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,39,29,163,121,118,54,673,7684,6649
Adoption Test - Account 22,INSTANCELEVEL,-27,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,66,43,74,94,145,26,473,6138,13995
Adoption Test - Account 22,INSTANCELEVEL,-26,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,80,14,114,55,121,38,972,1134,5767
Adoption Test - Account 22,INSTANCELEVEL,-25,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,77,33,57,73,133,25,727,4795,18055
Adoption Test - Account 22,INSTANCELEVEL,-24,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,41,23,89,122,210,17,967,5620,11988
Adoption Test - Account 22,INSTANCELEVEL,-23,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,12,45,165,60,220,48,354,2001,9355
Adoption Test - Account 22,INSTANCELEVEL,-22,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,56,21,198,128,142,33,403,7349,5297
Adoption Test - Account 22,INSTANCELEVEL,-21,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,95,46,59,16,113,18,120,6481,8643
Adoption Test - Account 22,INSTANCELEVEL,-20,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,1,12,58,8,158,29,877,3527,17060
Adoption Test - Account 22,INSTANCELEVEL,-19,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,41,44,135,102,201,46,413,2043,16130
Adoption Test - Account 22,INSTANCELEVEL,-18,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,35,13,125,59,183,45,164,140,18822
Adoption Test - Account 22,INSTANCELEVEL,-17,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,35,42,153,82,238,38,245,7241,8732
Adoption Test - Account 22,INSTANCELEVEL,-16,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,10,31,184,49,185,14,524,7295,7440
Adoption Test - Account 22,INSTANCELEVEL,-15,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,96,15,114,57,103,10,229,6939,13466
Adoption Test - Account 22,INSTANCELEVEL,-14,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,26,39,50,24,158,29,193,3477,1431
Adoption Test - Account 22,INSTANCELEVEL,-27,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,83,42,181,93,144,9,299,6581,17104
Adoption Test - Account 22,INSTANCELEVEL,-26,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,23,48,153,142,106,52,671,840,2322
Adoption Test - Account 22,INSTANCELEVEL,-25,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,19,41,74,120,208,10,50,7191,5877
Adoption Test - Account 22,INSTANCELEVEL,-24,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,99,30,179,65,126,25,398,6930,4487
Adoption Test - Account 22,INSTANCELEVEL,-23,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,27,21,176,138,241,43,219,5012,17221
Adoption Test - Account 22,INSTANCELEVEL,-22,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,11,22,63,17,144,2,906,2138,14572
Adoption Test - Account 22,INSTANCELEVEL,-21,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,46,18,84,43,107,7,945,3582,17009
Adoption Test - Account 22,INSTANCELEVEL,-20,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,87,10,83,36,174,48,465,6101,14856
Adoption Test - Account 22,INSTANCELEVEL,-19,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,76,10,144,34,121,52,919,1021,13399
Adoption Test - Account 22,INSTANCELEVEL,-18,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,43,41,187,20,199,39,30,1487,8365
Adoption Test - Account 22,INSTANCELEVEL,-17,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,81,38,168,41,211,40,708,7132,5044
Adoption Test - Account 22,INSTANCELEVEL,-16,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,70,30,191,133,131,41,607,223,17494
Adoption Test - Account 22,INSTANCELEVEL,-15,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,71,37,57,33,159,13,529,8191,11241
Adoption Test - Account 22,INSTANCELEVEL,-14,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,88,42,169,45,229,55,839,7483,8504
Adoption Test - Account 22,INSTANCELEVEL,-13,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,71,22,151,65,203,1,522,2896,1120
Adoption Test - Account 22,INSTANCELEVEL,-12,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,88,44,54,36,128,52,70,6206,16045
Adoption Test - Account 22,INSTANCELEVEL,-11,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,9,10,64,107,215,12,421,6202,17861
Adoption Test - Account 22,INSTANCELEVEL,-10,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,34,19,83,122,200,3,487,5671,14089
Adoption Test - Account 22,INSTANCELEVEL,-9,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,93,37,119,51,164,17,132,7332,10103
Adoption Test - Account 22,INSTANCELEVEL,-8,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,35,49,123,141,191,54,53,6205,9077
Adoption Test - Account 22,INSTANCELEVEL,-7,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,49,40,166,56,130,54,764,9620,7372
Adoption Test - Account 22,INSTANCELEVEL,-6,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,78,23,58,63,192,48,771,274,5551
Adoption Test - Account 22,INSTANCELEVEL,-5,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,100,11,123,15,179,44,792,2190,15449
Adoption Test - Account 22,INSTANCELEVEL,-4,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,81,13,172,73,188,9,322,5172,2118
Adoption Test - Account 22,INSTANCELEVEL,-3,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,75,44,119,18,128,20,703,2957,9069
Adoption Test - Account 22,INSTANCELEVEL,-2,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,60,45,66,142,121,37,445,3623,9793
Adoption Test - Account 22,INSTANCELEVEL,-1,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,29,13,181,13,166,33,45,3510,8980
Adoption Test - Account 22,INSTANCELEVEL,0,Production USA Instance,Adoption Test - Account 22 - Production USA Instance,92,40,128,114,224,26,716,1185,9619
Adoption Test - Account 22,INSTANCELEVEL,-13,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,41,21,62,66,229,1,128,9315,6175
Adoption Test - Account 22,INSTANCELEVEL,-12,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,64,45,161,54,190,55,876,2575,5566
Adoption Test - Account 22,INSTANCELEVEL,-11,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,97,30,121,87,230,41,863,8957,4293
Adoption Test - Account 22,INSTANCELEVEL,-10,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,78,19,180,127,184,38,735,4090,1277
Adoption Test - Account 22,INSTANCELEVEL,-9,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,43,41,72,96,119,6,48,7870,2907
Adoption Test - Account 22,INSTANCELEVEL,-8,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,25,33,87,21,234,51,635,9915,4272
Adoption Test - Account 22,INSTANCELEVEL,-7,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,7,17,83,31,150,49,492,5708,10704
Adoption Test - Account 22,INSTANCELEVEL,-6,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,61,43,186,7,244,53,283,2871,16668
Adoption Test - Account 22,INSTANCELEVEL,-5,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,76,18,60,103,193,55,993,4139,1086
Adoption Test - Account 22,INSTANCELEVEL,-4,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,77,25,111,49,160,23,34,5841,16665
Adoption Test - Account 22,INSTANCELEVEL,-3,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,63,35,123,52,107,19,893,9661,16391
Adoption Test - Account 22,INSTANCELEVEL,-2,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,69,36,161,74,217,15,578,7791,4632
Adoption Test - Account 22,INSTANCELEVEL,-1,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,31,33,58,81,150,49,221,805,19607
Adoption Test - Account 22,INSTANCELEVEL,0,Production INDIA Instance,Adoption Test - Account 22 - Production INDIA Instance,39,29,163,121,118,54,673,7684,6649
Adoption Test - Account 22,INSTANCELEVEL,-13,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,66,43,74,94,145,26,473,6138,13995
Adoption Test - Account 22,INSTANCELEVEL,-12,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,80,14,114,55,121,38,972,1134,5767
Adoption Test - Account 22,INSTANCELEVEL,-11,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,77,33,57,73,133,25,727,4795,18055
Adoption Test - Account 22,INSTANCELEVEL,-10,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,41,23,89,122,210,17,967,5620,11988
Adoption Test - Account 22,INSTANCELEVEL,-9,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,12,45,165,60,220,48,354,2001,9355
Adoption Test - Account 22,INSTANCELEVEL,-8,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,56,21,198,128,142,33,403,7349,5297
Adoption Test - Account 22,INSTANCELEVEL,-7,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,95,46,59,16,113,18,120,6481,8643
Adoption Test - Account 22,INSTANCELEVEL,-6,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,1,12,58,8,158,29,877,3527,17060
Adoption Test - Account 22,INSTANCELEVEL,-5,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,41,44,135,102,201,46,413,2043,16130
Adoption Test - Account 22,INSTANCELEVEL,-4,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,35,13,125,59,183,45,164,140,18822
Adoption Test - Account 22,INSTANCELEVEL,-3,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,35,42,153,82,238,38,245,7241,8732
Adoption Test - Account 22,INSTANCELEVEL,-2,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,10,31,184,49,185,14,524,7295,7440
Adoption Test - Account 22,INSTANCELEVEL,-1,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,96,15,114,57,103,10,229,6939,13466
Adoption Test - Account 22,INSTANCELEVEL,0,Sandbox USA Instance,Adoption Test - Account 22 - Sandbox USA Instance,26,39,50,24,158,29,193,3477,1431
Adoption Test - Account 22,INSTANCELEVEL,-13,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,83,42,181,93,144,9,299,6581,17104
Adoption Test - Account 22,INSTANCELEVEL,-12,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,23,48,153,142,106,52,671,840,2322
Adoption Test - Account 22,INSTANCELEVEL,-11,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,19,41,74,120,208,10,50,7191,5877
Adoption Test - Account 22,INSTANCELEVEL,-10,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,99,30,179,65,126,25,398,6930,4487
Adoption Test - Account 22,INSTANCELEVEL,-9,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,27,21,176,138,241,43,219,5012,17221
Adoption Test - Account 22,INSTANCELEVEL,-8,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,11,22,63,17,144,2,906,2138,14572
Adoption Test - Account 22,INSTANCELEVEL,-7,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,46,18,84,43,107,7,945,3582,17009
Adoption Test - Account 22,INSTANCELEVEL,-6,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,87,10,83,36,174,48,465,6101,14856
Adoption Test - Account 22,INSTANCELEVEL,-5,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,76,10,144,34,121,52,919,1021,13399
Adoption Test - Account 22,INSTANCELEVEL,-4,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,43,41,187,20,199,39,30,1487,8365
Adoption Test - Account 22,INSTANCELEVEL,-3,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,81,38,168,41,211,40,708,7132,5044
Adoption Test - Account 22,INSTANCELEVEL,-2,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,70,30,191,133,131,41,607,223,17494
Adoption Test - Account 22,INSTANCELEVEL,-1,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,71,37,57,33,159,13,529,8191,11241
Adoption Test - Account 22,INSTANCELEVEL,0,Sandbox INDIA Instance,Adoption Test - Account 22 - Sandbox INDIA Instance,88,42,169,45,229,55,839,7483,8504
Adoption Test - Account 23,INSTANCELEVEL,-27,Production USA Instance,Adoption Test - Account 23 - Production USA Instance,11,15,94,49,205,8,1,187,15819
Adoption Test - Account 23,INSTANCELEVEL,-26,Production USA Instance,Adoption Test - Account 23 - Production USA Instance,2,35,151,56,145,49,34,7502,17575
Adoption Test - Account 23,INSTANCELEVEL,-25,Production USA Instance,Adoption Test - Account 23 - Production USA Instance,50,29,125,81,247,42,36,1495,13512
Adoption Test - Account 23,INSTANCELEVEL,-24,Production USA Instance,Adoption Test - Account 23 - Production USA Instance,44,48,57,140,148,53,997,9094,5372
Adoption Test - Account 23,INSTANCELEVEL,-23,Production USA Instance,Adoption Test - Account 23 - Production USA Instance,19,34,107,35,213,40,617,7723,3231
