"ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","JBCXM__ACCOUNT__C","JBCXM__ASVTOTAL__C","JBCXM__ASV__C","JBCXM__ASSOCIATEDOBJECTDISPLAYVALUE__C","JBCXM__ASSOCIATEDOBJECTRECORDID__C","JBCXM__ASSOCIATEDOBJECTRECORDVALUE__C","JBCXM__BOOKINGNUMBER__C","JBCXM__CHURNREASON__C","JBCXM__COMMENT__C","JBCXM__CUSTOMERNAME__C","JBCXM__DATE__C","JBCXM__FCSTASV__C","JBCXM__FCSTBOOKINGDATE__C","JBCXM__FCSTMRR__C","JBCXM__FCSTUSER__C","JBCXM__MRRTOTAL__C","JBCXM__MRR__C","JBCXM__MAIN__C","JBCXM__NAME__C","JBCXM__NEXTRENEWALDATE__C","JBCXM__ONETIMEREVENUE__C","JBCXM__OPPORTUNITY__C","JBCXM__ORDERTYPE__C","JBCXM__ORIGINALCONTRACT__C","JBCXM__PARENTTRANSACTION__C","JBCXM__RENEWABLE__C","JBCXM__RENEWALOPPORTUNITY__C","JBCXM__RENEWALSTATUS__C","JBCXM__RENEWALTRANSACTION__C","JBCXM__REVRECENDDATE__C","JBCXM__REVRECSTARTDATE__C","JBCXM__SALESREP__C","JBCXM__TERM_FRACTIONAL__C","JBCXM__TERM__C","JBCXM__USERSTOTAL__C","JBCXM__USERS__C","DATA_LOAD_ID__C"
"a0Ni0000004brIZEAY","false","Ord-000309","2014-01-21T07:59:53.000Z","005i0000000aHqzAAE","2014-01-21T07:59:54.000Z","005i0000000aHqzAAE","2014-01-21T07:59:54.000Z","001i0000007FbsxAAC","98000.04","98000.04","","","","","","","Global Media","2012-07-13","","","","","8166.67","8166.67","true","","2014-07-14","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-07-13","2012-07-13","","24.0169","0.0","100.0","100.0",""
"a0Ni0000004bzxdEAA","false","Ord-000324","2014-01-23T19:14:26.000Z","005i0000000aHqzAAE","2014-01-29T22:22:47.000Z","005i0000000aHqzAAE","2014-01-29T22:22:47.000Z","001i0000007PEnBAAW","-91200.0","-91200.0","","","","","a0Di0000000Rx6KEAS","","Eastern Municipal Water Distri","2013-11-30","","","","","-7600.0","-7600.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-11-30","","","0.0","-38.0","-38.0",""
"a0Ni0000004brJNEAY","false","Ord-000318","2014-01-21T08:08:25.000Z","005i0000000aHqzAAE","2014-01-29T22:24:58.000Z","005i0000000aHqzAAE","2014-01-29T22:24:58.000Z","001i000000Kvvs3AAB","-54000.0","-54000.0","","","","","a0Di0000000Rx6JEAS","","Asus","2013-11-30","","","","","-4500.0","-4500.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-11-30","","","0.0","-56.0","-56.0",""
"a0Ni0000004c04hEAA","false","Ord-000327","2014-01-23T19:36:28.000Z","005i0000000aHqzAAE","2014-01-23T19:36:28.000Z","005i0000000aHqzAAE","2014-01-23T19:36:28.000Z","001i0000007PEmlAAG","-18000.0","-18000.0","","","","","a0Di0000000Rx6LEAS","","Volga Boats","2014-01-02","","","","","-1500.0","-1500.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2014-01-02","","","0.0","-30.0","-30.0",""
"a0Ni0000004c04cEAA","false","Ord-000326","2014-01-23T19:35:09.000Z","005i0000000aHqzAAE","2014-01-23T19:35:09.000Z","005i0000000aHqzAAE","2014-01-23T19:35:09.000Z","001i0000007PEmQAAW","-84000.0","-84000.0","","","","","a0Di0000000Rx6yEAC","","Baker & McKenzie","2014-03-03","","","","","-7000.0","-7000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2014-03-03","","","0.0","-35.0","-35.0",""
"a0Ni0000004brH7EAI","false","Ord-000303","2014-01-21T07:45:11.000Z","005i0000000aHqzAAE","2014-01-21T07:45:11.000Z","005i0000000aHqzAAE","2014-01-21T07:45:11.000Z","001i000000KvvpLAAR","350000.04","350000.04","","","","","","","Ask.com","2011-01-20","","","","","29166.67","29166.67","true","","2014-01-21","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-01-20","2011-01-20","","36.0418","0.0","20.0","20.0",""
"a0Ni0000004brJDEAY","false","Ord-000316","2014-01-21T08:07:10.000Z","005i0000000aHqzAAE","2014-01-21T08:07:10.000Z","005i0000000aHqzAAE","2014-01-21T08:07:10.000Z","001i000000Kvz2GAAR","-60000.0","-60000.0","","","","","a0Di0000000Rx6NEAS","","Stimulant","2013-01-21","","","","","-5000.0","-5000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-01-21","","","0.0","-40.0","-40.0",""
"a0Ni0000004brJIEAY","false","Ord-000317","2014-01-21T08:08:01.000Z","005i0000000aHqzAAE","2014-01-21T08:08:02.000Z","005i0000000aHqzAAE","2014-01-21T08:08:02.000Z","001i000000Kvvs3AAB","54000.0","54000.0","","","","","","","Asus","2012-01-21","","","","","4500.0","4500.0","true","","2012-01-22","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2012-01-21","2012-01-21","","0.0329","0.0","56.0","56.0",""
"a0Ni0000004brKBEAY","false","Ord-000320","2014-01-21T08:10:18.000Z","005i0000000aHqzAAE","2014-01-21T08:10:18.000Z","005i0000000aHqzAAE","2014-01-21T08:10:18.000Z","001i000000KvvroAAB","-87000.0","-87000.0","","","","","a0Di0000000Rx6yEAC","","Consumer Goods","2013-04-21","","","","","-7250.0","-7250.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-04-21","","","0.0","-50.0","-50.0",""
"a0Ni0000004brIKEAY","false","Ord-000307","2014-01-21T07:56:49.000Z","005i0000000aHqzAAE","2014-01-21T07:56:49.000Z","005i0000000aHqzAAE","2014-01-21T07:56:49.000Z","001i000000KvvoXAAR","123000.0","123000.0","","","","","","","MobiTV","2012-08-25","","","","","10250.0","10250.0","true","","2013-08-26","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-08-25","2012-08-25","","12.0249","0.0","200.0","200.0",""
"a0Ni0000004brH2EAI","false","Ord-000302","2014-01-21T07:43:26.000Z","005i0000000aHqzAAE","2014-01-21T07:43:27.000Z","005i0000000aHqzAAE","2014-01-21T07:43:27.000Z","001i000000KvvVbAAJ","-336000.0","-336000.0","","","","","a0Di0000000Rx6JEAS","","Nissan","2013-01-20","","","","","-28000.0","-28000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-01-20","","","0.0","-39.0","-39.0",""
"a0Ni0000004brKGEAY","false","Ord-000321","2014-01-21T08:11:49.000Z","005i0000000aHqzAAE","2014-01-21T08:11:49.000Z","005i0000000aHqzAAE","2014-01-21T08:11:49.000Z","001i0000007PElwAAG","54000.0","54000.0","","","","","","","United Oil & Gas, UK","2011-11-04","","","","","4500.0","4500.0","true","","2011-11-05","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2011-11-04","2011-11-04","","0.0329","0.0","40.0","40.0",""
"a0Ni0000004c0ImEAI","false","Ord-000329","2014-01-23T20:42:48.000Z","005i0000000aHqzAAE","2014-01-23T20:42:48.000Z","005i0000000aHqzAAE","2014-01-23T20:42:48.000Z","001i0000007PEn5AAG","-18000.0","-18000.0","","","","","a0Di0000000Rx6yEAC","","Quadrex Corp","2014-04-23","","","","","-1500.0","-1500.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2014-04-23","","","0.0","-30.0","-30.0",""
"a0Ni0000004bzwJEAQ","false","Ord-000323","2014-01-23T19:11:00.000Z","005i0000000aHqzAAE","2014-01-23T19:11:00.000Z","005i0000000aHqzAAE","2014-01-23T19:11:00.000Z","001i0000007PEmBAAW","-15000.0","-15000.0","","","","","a0Di0000000Rx6LEAS","","Galbreath Co","2014-01-14","","","","","-1250.0","-1250.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2014-01-14","","","0.0","-25.0","-25.0",""
"a0Ni0000004c04NEAQ","false","Ord-000325","2014-01-23T19:33:37.000Z","005i0000000aHqzAAE","2014-01-23T19:33:38.000Z","005i0000000aHqzAAE","2014-01-23T19:33:38.000Z","001i0000007PEnkAAG","-15000.0","-15000.0","","","","","a0Di0000000Rx6JEAS","","P.S.C.","2014-02-05","","","","","-1250.0","-1250.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2014-02-05","","","0.0","-25.0","-25.0",""
"a0Ni0000004c0IVEAY","false","Ord-000328","2014-01-23T20:39:59.000Z","005i0000000aHqzAAE","2014-01-29T22:26:35.000Z","005i0000000aHqzAAE","2014-01-29T22:26:35.000Z","001i0000007PEnZAAW","-48000.0","-48000.0","","","","","a0Di0000000Rx6NEAS","","Madonna Construction Co","2013-11-30","","","","","-4000.0","-4000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-11-30","","","0.0","-40.0","-40.0",""
"a0Ni0000004c4epEAA","false","Ord-000330","2014-01-24T23:37:16.000Z","005i0000000aHqzAAE","2014-01-24T23:37:16.000Z","005i0000000aHqzAAE","2014-01-24T23:37:16.000Z","001i0000007PEnsAAG","-123000.0","-123000.0","","","","","a0Di0000000Rx6KEAS","","PacDevco Inc","2013-03-19","","","","","-10250.0","-10250.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-03-19","","","0.0","-200.0","-200.0",""
"a0Ni0000004c4euEAA","false","Ord-000331","2014-01-24T23:38:05.000Z","005i0000000aHqzAAE","2014-01-24T23:38:06.000Z","005i0000000aHqzAAE","2014-01-24T23:38:06.000Z","001i000000KvvoXAAR","-120000.0","-120000.0","","","","","","","MobiTV","2013-08-24","","","","","-10000.0","-10000.0","false","","","0.0","","a0Di0000000Rx6fEAC","","a0Ni0000004brIKEAY","false","","Not renewable","","","2013-08-24","","","0.0","-190.0","-190.0",""
"a0Ni0000003ePOgEAM","false","Ord-000300","2014-01-08T22:48:47.000Z","005i0000000aHqzAAE","2014-01-08T22:48:47.000Z","005i0000000aHqzAAE","2014-01-08T22:48:47.000Z","001i000000Kvvs9AAB","120.0","120.0","","","","","","","Ernst & Young","2014-01-08","","","","","10.0","10.0","true","","2014-01-09","123.0","006i000000FYyYGAA1","a0Di0000000Rx6lEAC","","","true","","Open","","2014-01-08","2014-01-08","","0.0329","0.0","10.0","10.0",""
"a0Ni0000003dXh9EAE","false","Ord-000281","2013-12-20T00:22:31.000Z","005i0000000aHqzAAE","2013-12-20T00:22:32.000Z","005i0000000aHqzAAE","2013-12-20T00:22:32.000Z","001i0000007PEn1AAG","120000.0","0.0","","","","","","","Nash Direct","2013-09-13","","","","","10000.0","0.0","true","","2014-09-14","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-09-13","2013-09-13","","12.0249","0.0","50.0","0.0",""
"a0Ni0000003dXdWEAU","false","Ord-000274","2013-12-20T00:03:38.000Z","005i0000000aHqzAAE","2013-12-20T00:03:39.000Z","005i0000000aHqzAAE","2013-12-20T00:03:39.000Z","001i0000007PEmkAAG","108000.0","0.0","","","","","","","Dai-Ichi Kangyo Bank","2013-05-13","","","","","9000.0","0.0","true","","2014-02-14","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-02-13","2013-05-13","","9.1022","0.0","50.0","0.0",""
"a0Ni0000003dXcdEAE","false","Ord-000271","2013-12-19T23:54:48.000Z","005i0000000aHqzAAE","2013-12-19T23:55:03.000Z","005i0000000aHqzAAE","2013-12-19T23:55:03.000Z","001i0000007PElyAAG","60000.0","60000.0","","","","","","","Edge Communications","2012-12-12","","","","","5000.0","5000.0","true","","2014-02-14","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-02-13","2012-12-12","","14.0947","0.0","10.0","10.0",""
"a0Ni0000003dXh4EAE","false","Ord-000280","2013-12-20T00:21:28.000Z","005i0000000aHqzAAE","2013-12-20T00:21:28.000Z","005i0000000aHqzAAE","2013-12-20T00:21:28.000Z","001i0000007PEnVAAW","42000.0","0.0","","","","","","","Sabena-Belgian World Airlines","2013-09-11","","","","","3500.0","0.0","true","","2014-09-12","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-09-11","2013-09-11","","12.0249","0.0","35.0","0.0",""
"a0Ni0000003dXjPEAU","false","Ord-000293","2013-12-20T00:36:21.000Z","005i0000000aHqzAAE","2013-12-20T00:36:21.000Z","005i0000000aHqzAAE","2013-12-20T00:36:21.000Z","001i0000007PEmSAAW","216000.0","0.0","","","","","","","G-L Veneer Co Inc.","2013-12-22","","","","","18000.0","0.0","true","","2014-12-23","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-12-22","2013-12-22","","12.0249","0.0","162.0","0.0",""
"a0Ni0000003dXi2EAE","false","Ord-000283","2013-12-20T00:25:01.000Z","005i0000000aHqzAAE","2013-12-20T00:25:01.000Z","005i0000000aHqzAAE","2013-12-20T00:25:01.000Z","001i0000007PEnKAAW","72000.0","0.0","","","","","","","Westinghouse Corporation","2013-10-09","","","","","6000.0","0.0","true","","2014-10-10","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-10-09","2013-10-09","","12.0249","0.0","40.0","0.0",""
"a0Ni0000003dXiCEAU","false","Ord-000284","2013-12-20T00:26:17.000Z","005i0000000aHqzAAE","2013-12-20T00:26:17.000Z","005i0000000aHqzAAE","2013-12-20T00:26:17.000Z","001i0000007PEnxAAG","30000.0","0.0","","","","","","","Abberley Kooiman","2013-11-11","","","","","2500.0","0.0","true","","2014-11-12","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-11-11","2013-11-11","","12.0249","0.0","50.0","0.0",""
"a0Ni0000003dXcsEAE","false","Ord-000272","2013-12-19T23:56:00.000Z","005i0000000aHqzAAE","2013-12-19T23:56:00.000Z","005i0000000aHqzAAE","2013-12-19T23:56:00.000Z","001i000000KvutMAAR","30000.0","30000.0","","","","","","","American Eagle","2012-12-12","","","","","2500.0","2500.0","true","","2014-02-06","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-02-05","2012-12-12","","13.8319","0.0","5.0","5.0",""
"a0Ni0000003dXgzEAE","false","Ord-000279","2013-12-20T00:20:01.000Z","005i0000000aHqzAAE","2013-12-20T00:20:01.000Z","005i0000000aHqzAAE","2013-12-20T00:20:01.000Z","001i0000007PEnlAAG","168000.0","0.0","","","","","","","Kaiser Steel Resources Inc","2013-09-10","","","","","14000.0","0.0","true","","2014-09-11","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-09-10","2013-09-10","","12.0249","0.0","50.0","0.0",""
"a0Ni0000003dXiHEAU","false","Ord-000285","2013-12-20T00:26:56.000Z","005i0000000aHqzAAE","2013-12-20T01:21:01.000Z","005i0000000aHqzAAE","2013-12-20T01:21:01.000Z","001i0000007PEmrAAG","39999.96","3999.96","","","","","","","Abacus Programming Corporation","2013-11-13","","","","","3333.33","333.33","true","","2014-11-14","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-11-13","2013-11-13","","12.0249","0.0","32.0","2.0",""
"a0Ni0000003dXjjEAE","false","Ord-000295","2013-12-20T00:38:18.000Z","005i0000000aHqzAAE","2013-12-20T00:38:18.000Z","005i0000000aHqzAAE","2013-12-20T00:38:18.000Z","001i0000007PEnhAAG","205200.0","0.0","","","","","","","Wind & Rain","2013-12-24","","","","","17100.0","0.0","true","","2014-12-25","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-12-24","2013-12-24","","12.0249","0.0","150.0","0.0",""
"a0Ni0000003dXhsEAE","false","Ord-000282","2013-12-20T00:24:00.000Z","005i0000000aHqzAAE","2013-12-20T00:24:00.000Z","005i0000000aHqzAAE","2013-12-20T00:24:00.000Z","001i000000Ji1QyAAJ","240000.0","0.0","","","","","","","Arista","2013-10-02","","","","","20000.0","0.0","true","","2014-10-03","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-10-02","2013-10-02","","12.0249","0.0","32.0","0.0",""
"a0Ni0000003dXilEAE","false","Ord-000290","2013-12-20T00:32:32.000Z","005i0000000aHqzAAE","2013-12-20T00:32:32.000Z","005i0000000aHqzAAE","2013-12-20T00:32:32.000Z","001i0000007PEmuAAG","99999.96","3999.96","","","","","","","East/West Computers Inc","2013-12-09","","","","","8333.33","333.33","true","","2014-12-10","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-12-09","2013-12-09","","12.0249","0.0","43.0","3.0",""
"a0Ni0000003dXgkEAE","false","Ord-000277","2013-12-20T00:17:54.000Z","005i0000000aHqzAAE","2013-12-20T00:17:54.000Z","005i0000000aHqzAAE","2013-12-20T00:17:54.000Z","001i0000007PEmgAAG","30000.0","0.0","","","","","","","Pace Press Inc","2013-09-01","","","","","2500.0","0.0","true","","2014-09-02","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-09-01","2013-09-01","","12.0249","0.0","50.0","0.0",""
"a0Ni0000003dXguEAE","false","Ord-000278","2013-12-20T00:19:05.000Z","005i0000000aHqzAAE","2013-12-20T00:19:05.000Z","005i0000000aHqzAAE","2013-12-20T00:19:05.000Z","001i0000007PEmMAAW","54000.0","0.0","","","","","","","Raleigh Co.","2013-09-09","","","","","4500.0","0.0","true","","2014-09-10","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-09-09","2013-09-09","","12.0249","0.0","30.0","0.0",""
"a0Ni0000003dXjUEAU","false","Ord-000294","2013-12-20T00:37:38.000Z","005i0000000aHqzAAE","2014-01-29T19:36:55.000Z","005i0000000aHqzAAE","2014-01-29T19:36:55.000Z","001i0000007PEmHAAW","24999.96","999.96","","","","","","","Ferrara Foods & Confections","2013-12-23","","","","","2083.33","83.33","true","","2014-12-24","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-12-23","2013-12-23","","12.0249","0.0","41.0","1.0",""
"a0Ni0000003dXiREAU","false","Ord-000287","2013-12-20T00:28:46.000Z","005i0000000aHqzAAE","2013-12-20T00:28:46.000Z","005i0000000aHqzAAE","2013-12-20T00:28:46.000Z","001i0000007PEmtAAG","20000.04","5000.04","","","","","","","Vyrex","2013-11-24","","","","","1666.67","416.67","true","","2014-11-25","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-11-24","2013-11-24","","12.0249","0.0","27.0","2.0",""
"a0Ni0000003dXiWEAU","false","Ord-000288","2013-12-20T00:29:44.000Z","005i0000000aHqzAAE","2013-12-20T00:29:44.000Z","005i0000000aHqzAAE","2013-12-20T00:29:44.000Z","001i0000007PEnUAAW","81999.96","2799.96","","","","","","","National Assn of Printing Ink","2013-12-05","","","","","6833.33","233.33","true","","2014-12-06","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-12-05","2013-12-05","","12.0249","0.0","35.0","2.0",""
"a0Ni0000003dXj0EAE","false","Ord-000291","2013-12-20T00:34:05.000Z","005i0000000aHqzAAE","2013-12-20T00:34:05.000Z","005i0000000aHqzAAE","2013-12-20T00:34:05.000Z","001i0000007PEnHAAW","80000.04","-3999.96","","","","","","","Daisy of California","2013-12-17","","","","","6666.67","-333.33","true","","2014-12-18","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-12-17","2013-12-17","","12.0249","0.0","37.0","-3.0",""
"a0Ni0000003dXibEAE","false","Ord-000289","2013-12-20T00:30:31.000Z","005i0000000aHqzAAE","2013-12-20T00:30:31.000Z","005i0000000aHqzAAE","2013-12-20T00:30:31.000Z","001i0000007PEnwAAG","90000.0","4500.0","","","","","","","IBM Corp Data Systems Div","2013-12-07","","","","","7500.0","375.0","true","","2014-12-08","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-12-07","2013-12-07","","12.0249","0.0","40.0","2.0",""
"a0Ni0000003dXiMEAU","false","Ord-000286","2013-12-20T00:28:05.000Z","005i0000000aHqzAAE","2014-02-14T01:08:12.000Z","005i0000000aHqzAAE","2014-02-14T01:08:12.000Z","001i0000007PEmdAAG","99999.96","3999.96","","","","","","","Bachman Information System Inc.","2013-11-13","","","","","8333.33","333.33","true","","2014-11-14","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-11-13","2013-11-13","","12.0249","0.0","80.0","40.0",""
"a0Ni0000003dXdqEAE","false","Ord-000275","2013-12-20T00:05:00.000Z","005i0000000aHqzAAE","2013-12-20T00:05:20.000Z","005i0000000aHqzAAE","2013-12-20T00:05:20.000Z","001i000000Kvvs9AAB","19999.92","0.0","","","","","","","Ernst & Young","2013-07-09","","","","","1666.66","1.0E-13","true","","2014-03-08","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-03-07","2013-07-09","","7.9523","0.0","10.0","0.0",""
"a0Ni0000003dXVrEAM","false","Ord-000270","2013-12-19T22:52:57.000Z","005i0000000aHqzAAE","2013-12-19T23:02:25.000Z","005i0000000aHqzAAE","2013-12-19T23:02:25.000Z","001i000000KvuZEAAZ","108000.0","-132000.0","","","","","","","Healthcare First","2013-08-15","","","","","9000.0","-11000.0","true","","2014-05-16","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-05-15","2013-08-15","","9.0022","0.0","25.0","-35.0",""
"a0Ni0000003dXkXEAU","false","Ord-000296","2013-12-20T00:39:51.000Z","005i0000000aHqzAAE","2013-12-20T00:39:51.000Z","005i0000000aHqzAAE","2013-12-20T00:39:51.000Z","001i0000007PEnFAAW","65000.04","3800.04","","","","","","","Ocean Sports Wear","2013-12-25","","","","","5416.67","316.67","true","","2014-12-26","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-12-25","2013-12-25","","12.0249","0.0","40.0","1.0",""
"a0Ni0000003dXkhEAE","false","Ord-000297","2013-12-20T00:40:51.000Z","005i0000000aHqzAAE","2013-12-20T00:40:51.000Z","005i0000000aHqzAAE","2013-12-20T00:40:51.000Z","001i0000007PEmNAAW","113400.0","0.0","","","","","","","Westend Dealers","2013-12-28","","","","","9450.0","0.0","true","","2014-12-29","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-12-28","2013-12-28","","12.0249","0.0","42.0","0.0",""
"a0Ni0000003dXe5EAE","false","Ord-000276","2013-12-20T00:06:31.000Z","005i0000000aHqzAAE","2013-12-20T00:06:32.000Z","005i0000000aHqzAAE","2013-12-20T00:06:32.000Z","001i0000007PEnNAAW","15000.0","0.0","","","","","","","N/S Corp","2013-08-24","","","","","1250.0","0.0","true","","2014-04-25","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-04-24","2013-08-24","","8.0166","0.0","25.0","0.0",""
"a0Ni0000004cIGHEA2","false","Ord-000332","2014-01-29T00:40:56.000Z","005i0000000aHqzAAE","2014-01-29T00:40:56.000Z","005i0000000aHqzAAE","2014-01-29T00:40:56.000Z","001i0000007PEn6AAG","-60000.0","-60000.0","","","","","","","Harkavy Information Service","2014-01-08","","","","","-5000.0","-5000.0","false","","","0.0","","a0Di0000000Rx6fEAC","","a0Ni0000000KVXnEAO","false","","Not renewable","","","2014-01-08","","","0.0","-20.0","-20.0",""
"a0Ni0000004cKLcEAM","false","Ord-000340","2014-01-29T19:25:09.000Z","005i0000000aHqzAAE","2014-01-29T19:25:09.000Z","005i0000000aHqzAAE","2014-01-29T19:25:09.000Z","001i0000007PEmRAAW","36000.0","-6000.0","","","","","","","Success Factors","2013-05-07","","","","","3000.0","-500.0","true","","2014-02-08","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-02-07","2013-05-07","","9.1022","0.0","30.0","-5.0",""
"a0Ni0000004cKLhEAM","false","Ord-000341","2014-01-29T19:27:36.000Z","005i0000000aHqzAAE","2014-01-29T19:27:37.000Z","005i0000000aHqzAAE","2014-01-29T19:27:37.000Z","001i0000007PEo1AAG","9999.96","-2000.04","","","","","","","Tech Corp Americas","2013-05-28","","","","","833.33","-166.67","true","","2014-03-01","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-02-28","2013-05-28","","9.1022","0.0","8.0","-2.0",""
"a0Ni0000004cKJbEAM","false","Ord-000339","2014-01-29T19:10:24.000Z","005i0000000aHqzAAE","2014-01-29T19:10:40.000Z","005i0000000aHqzAAE","2014-01-29T19:10:40.000Z","001i0000007PEnzAAG","84999.96","-6200.04","","","","","","","Quinn/Brein Inc","2012-09-09","","","","","7083.33","-516.67","true","","2013-03-10","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2013-03-09","2012-09-09","","5.981","0.0","35.0","-3.0",""
"a0Ni0000004cKIxEAM","false","Ord-000337","2014-01-29T19:06:14.000Z","005i0000000aHqzAAE","2014-01-29T19:06:14.000Z","005i0000000aHqzAAE","2014-01-29T19:06:14.000Z","001i0000007PEniAAG","50000.04","-3999.96","","","","","","","Karabelas Furs Inc","2013-03-09","","","","","4166.67","-333.33","true","","2014-01-10","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-01-09","2013-03-09","","10.0864","0.0","25.0","-5.0",""
"a0Ni0000004cKMuEAM","false","Ord-000345","2014-01-29T19:39:49.000Z","005i0000000aHqzAAE","2014-01-29T19:39:50.000Z","005i0000000aHqzAAE","2014-01-29T19:39:50.000Z","001i0000007PEmWAAW","24000.0","6000.0","","","","","","","G Group","2013-06-09","","","","","2000.0","500.0","true","","2014-02-10","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-02-09","2013-06-09","","8.0837","0.0","33.0","3.0",""
"a0Ni0000004cKOlEAM","false","Ord-000348","2014-01-29T19:51:58.000Z","005i0000000aHqzAAE","2014-01-29T19:52:26.000Z","005i0000000aHqzAAE","2014-01-29T19:52:26.000Z","001i0000007PEm8AAG","24000.0","12000.0","","","","","","","Ziff-Davis Labs","2012-05-08","","","","","2000.0","1000.0","true","","2013-05-09","0.0","","a0Di0000000Rx6sEAC","","","true","","Closed - Renewed","a0Ni0000004cKOqEAM","2013-05-08","2012-05-08","","12.0249","0.0","30.0","10.0",""
"a0Ni0000004cKMBEA2","false","Ord-000344","2014-01-29T19:36:15.000Z","005i0000000aHqzAAE","2014-01-29T19:36:15.000Z","005i0000000aHqzAAE","2014-01-29T19:36:15.000Z","001i0000007PEmJAAW","180000.0","30000.0","","","","","","","Fell David H & Company Inc","2013-06-26","","","","","15000.0","2500.0","true","","2014-06-27","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-06-26","2013-06-26","","12.0249","0.0","55.0","5.0",""
"a0Ni0000004cKCjEAM","false","Ord-000334","2014-01-29T18:32:24.000Z","005i0000000aHqzAAE","2014-01-29T18:32:24.000Z","005i0000000aHqzAAE","2014-01-29T18:32:24.000Z","001i0000007PEmPAAW","200000.04","-15999.96","","","","","","","East Bay Brass Foundry","2014-01-29","","","","","16666.67","-1333.33","true","","2014-06-19","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-06-18","2014-01-29","","4.6312","0.0","90.0","-10.0",""
"a0Ni0000004cKF5EAM","false","Ord-000335","2014-01-29T18:55:59.000Z","005i0000000aHqzAAE","2014-01-29T18:57:23.000Z","005i0000000aHqzAAE","2014-01-29T18:57:23.000Z","001i0000007PEmOAAW","68400.0","0.0","","","","","","","Hambro International Venture F","2013-03-09","","","","","5700.0","0.0","true","","2013-12-10","0.0","","a0Di0000000Rx6UEAS","","","true","","Closed - Renewed","a0Ni0000004cKFFEA2","2013-12-09","2013-03-09","","9.0679","0.0","38.0","0.0",""
