Account,Name,Number Date,Date,InstanceId,InstanceName,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-18,09/07/2011,Production,Production,38427,8139,432,37995
FIANZAS ATLAS SA,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
FITCH MEXICO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-18,09/07/2011,Production,Production,4522,9124,709,3813
FPL Group Ltd,INSTANCELEVEL,-18,09/07/2011,Production,Production,51787,14320,1529,50258
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
G-L Veneer Co Inc.,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GALASS BODAS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Production,Production,20770,13433,0,20770
GARCIA PEREZ AMELIA,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GATEWAY FS,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GenePoint,INSTANCELEVEL,-18,09/07/2011,Production,Production,1,2,0,1
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-18,09/07/2011,Production,Production,35769,12667,32,35737
GMC Hardwoods Inc,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-18,09/07/2011,Production,Production,710,0,707,3
GRANJA RAB SA DE CV,INSTANCELEVEL,-18,09/07/2011,Production,Production,48517,12652,432,48085
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-18,09/07/2011,Production,Production,0,0,0,0
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,17551,13630,912,16639
Abbett Electric Corp,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
AGENCE PRESSE,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,32210,12818,32,32178
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
Akzenta Vertriebs GmbH,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,710,0,707,3
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,45280,12741,432,44848
Alltech Automotive LLC,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
Alpha Stamping Company,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
AMECAR AC,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,13534,13758,909,12625
AP DE MEXICO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,28842,12781,30,28812
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
AUTELIN SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,706,0,703,3
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,41995,13384,432,41563
Bachman Information System Inc.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,0,0,0,0
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,154616,17819,94417,60199
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,171011,11801,99966,71045
BICIMOTOS S.A.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,473781,15032,95807,377974
blah1,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,319415,18557,76895,242520
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,404801,18753,86950,317851
BRINK GRAIN,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,163816,18725,98623,65193
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,428605,15979,90724,337881
CAMACHO CENTENO MERINO,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,345676,20996,79009,266667
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,491989,14625,96988,395001
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,168663,16949,99131,69532
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,372250,17385,82000,290250
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,450144,15443,93723,356421
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,155804,16258,94182,61622
CH ROBINSON COMPANY,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,172760,16444,99869,72891
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,469123,13768,95588,373535
CIL TEXTILES PVT LTD,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,312374,19325,75445,236929
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,398772,18835,86398,312374
COMARK GRAIN MARKETING,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,162647,20662,98164,64483
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,422421,17176,89304,333117
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,339345,20366,78565,260780
COMERGALV SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,487131,13666,96446,390685
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,166482,18853,98932,67550
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,365583,21310,81002,284581
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,445510,15332,93489,352021
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,162542,15893,98426,64116
COORPORATIVO ALME SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,178829,16984,99791,79038
CORPORACION MEXICANA DE POLIMEROS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,464570,14949,95245,369325
CORTES GARCIA ALEJANDRO CESAR,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,306451,19146,75359,231092
CRAFT INSTRUMENTOS CIENTIFICOS,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,391772,19405,84798,306974
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,168452,18875,97946,70506
D NOVO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,416688,17646,88565,328123
Dai-Ichi Kangyo Bank,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,332854,20174,78185,254669
Darta NV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,482781,14545,96328,386453
DE LAS FUENTES MARTINEZ JESUS ALBER,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,165768,19123,98756,67012
DELGADO CAMPBELL SANTIAGO ALBERTO,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,359197,22629,80724,278473
DEX DEL NOROESTE SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,440089,15120,92818,347271
DIKEN HERMOSILLO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,158042,14012,98578,59464
DISTRIBUCION DE MADERA SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,173178,18313,99482,73696
DISTRIBUIDORA DE SUMINISTROS GENERA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,460019,13716,95005,365014
DISTRIBUIDORA SAJOR SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,289009,16986,63871,225138
DONGGUAN JINLIYI INDUSTRIAL CO LTD,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,385941,18333,84618,301323
DOW QUIMICA MEXICANA SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,162074,17581,97144,64930
DURAN LIZARRAGA ROMEL ALBERTO,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,411075,16832,88055,323020
East Bay Brass Foundry,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,325601,20029,77029,248572
Eastman Kodak Company Health Sciences Division,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,478280,14929,95976,382304
ECOCAMIONES DEL NOROESTE SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,163728,18795,97749,65979
EDMUNDO CEBALLOS SALDANA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,352666,20037,80332,272334
ELANTAS PDG INC,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,435092,14833,92593,342499
ELIAS ABELARDO AMARO VILLAMIL,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,497801,14675,98455,399346
EMPACADORA Y PROCESADORA DE MONTERR,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,170140,19166,99323,70817
ENLACES NACIONALES DE AGRONEGOCIOS,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,455015,14337,94156,360859
ERNESTO GALVAN GARCIA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,378936,18174,83250,295686
ESPINOSA FLORES LILIANA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,10198,3559,2315,7883
EURO CARE S DE RL DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,10734,832,2315,8419
EXELCO SUPPLY MANAGEMENT SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,21191,2850,2315,18876
FABRICA DE POLIETILENO LA CIMA SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,4854,3016,1914,2940
FARMERS COOP OF RAVENNA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,12678,4471,2244,10434
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,10150,3865,2315,7835
FIANZAS ATLAS SA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,15824,3079,2263,13561
FITCH MEXICO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,7119,2497,2192,4927
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,22705,4505,2315,20390
FPL Group Ltd,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,10614,3653,2315,8299
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,9291,4107,2244,7047
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,18307,4559,2315,15992
G-L Veneer Co Inc.,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,10674,3867,2315,8359
GALASS BODAS SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,11031,3672,2315,8716
GARCIA PEREZ AMELIA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,20736,3878,2315,18421
GATEWAY FS,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,4289,3310,1877,2412
GenePoint,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,11551,3694,2244,9307
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,11816,4047,2315,9501
GMC Hardwoods Inc,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,15228,2298,2263,12965
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,6689,2782,2191,4498
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,22239,2714,2315,19924
GRANJA RAB SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,11228,3005,2315,8913
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,8656,3506,2192,6464
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,17699,4152,2315,15384
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-18,09/07/2011,Sandbox,Sandbox,11401,4610,2315,9086
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-17,08/08/2011,Production,Production,11341,3468,2315,9026
Abbett Electric Corp,INSTANCELEVEL,-17,08/08/2011,Production,Production,20190,4139,2315,17875
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-17,08/08/2011,Production,Production,3185,3196,1292,1893
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,10947,2968,2244,8703
AGENCE PRESSE,INSTANCELEVEL,-17,08/08/2011,Production,Production,11440,4188,2315,9125
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-17,08/08/2011,Production,Production,14360,3757,2260,12100
Akzenta Vertriebs GmbH,INSTANCELEVEL,-17,08/08/2011,Production,Production,6224,3298,2190,4034
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-17,08/08/2011,Production,Production,21980,3051,2315,19665
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,10751,4005,2315,8436
Alltech Automotive LLC,INSTANCELEVEL,-17,08/08/2011,Production,Production,8114,3098,2192,5922
Alpha Stamping Company,INSTANCELEVEL,-17,08/08/2011,Production,Production,16807,3119,2263,14544
AMECAR AC,INSTANCELEVEL,-17,08/08/2011,Production,Production,10914,3977,2315,8599
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-17,08/08/2011,Production,Production,10854,4228,2315,8539
AP DE MEXICO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,19613,3925,2315,17298
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,1346,2078,5,1341
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,10382,3658,2244,8138
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-17,08/08/2011,Production,Production,10524,3354,2315,8209
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-17,08/08/2011,Production,Production,13397,3218,2247,11150
AUTELIN SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,5635,2960,2172,3463
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,21658,3176,2315,19343
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-17,08/08/2011,Production,Production,10222,3930,2315,7907
Bachman Information System Inc.,INSTANCELEVEL,-17,08/08/2011,Production,Production,7594,2912,2192,5402
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,16308,2882,2263,14045
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-17,08/08/2011,Production,Production,23075,3354,2315,20760
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-17,08/08/2011,Production,Production,10673,3669,2315,8358
BICIMOTOS S.A.,INSTANCELEVEL,-17,08/08/2011,Production,Production,19034,5365,2315,16719
blah1,INSTANCELEVEL,-17,08/08/2011,Production,Production,9859,4516,2244,7615
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-17,08/08/2011,Production,Production,69007,177,68326,681
BRINK GRAIN,INSTANCELEVEL,-17,08/08/2011,Production,Production,68870,71,68363,507
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-17,08/08/2011,Production,Production,70279,174,67960,2319
CAMACHO CENTENO MERINO,INSTANCELEVEL,-17,08/08/2011,Production,Production,66353,275,65154,1199
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-17,08/08/2011,Production,Production,69108,99,67397,1711
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-17,08/08/2011,Production,Production,68923,118,68338,585
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-17,08/08/2011,Production,Production,69475,190,67534,1941
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-17,08/08/2011,Production,Production,66653,0,65179,1474
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,70782,121,68299,2483
CH ROBINSON COMPANY,INSTANCELEVEL,-17,08/08/2011,Production,Production,68877,112,68346,531
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-17,08/08/2011,Production,Production,68912,251,67383,1529
CIL TEXTILES PVT LTD,INSTANCELEVEL,-17,08/08/2011,Production,Production,69627,290,67574,2053
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69009,259,68317,692
COMARK GRAIN MARKETING,INSTANCELEVEL,-17,08/08/2011,Production,Production,69025,145,68361,664
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-17,08/08/2011,Production,Production,70024,236,67735,2289
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,66297,324,65153,1144
COMERGALV SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69073,188,67396,1677
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-17,08/08/2011,Production,Production,69123,156,68338,785
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69389,217,67533,1856
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,66653,0,65179,1474
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,70729,264,68285,2444
COORPORATIVO ALME SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,68916,69,68344,572
CORPORACION MEXICANA DE POLIMEROS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,66673,54,65180,1493
CORTES GARCIA ALEJANDRO CESAR,INSTANCELEVEL,-17,08/08/2011,Production,Production,69582,165,67566,2016
CRAFT INSTRUMENTOS CIENTIFICOS,INSTANCELEVEL,-17,08/08/2011,Production,Production,68973,186,68313,660
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,68968,149,68352,616
D NOVO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69970,547,67723,2247
Dai-Ichi Kangyo Bank,INSTANCELEVEL,-17,08/08/2011,Production,Production,49124,262,48039,1085
Darta NV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69033,212,67394,1639
DE LAS FUENTES MARTINEZ JESUS ALBER,INSTANCELEVEL,-17,08/08/2011,Production,Production,69089,183,68333,756
DELGADO CAMPBELL SANTIAGO ALBERTO,INSTANCELEVEL,-17,08/08/2011,Production,Production,69344,258,67530,1814
DEX DEL NOROESTE SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,66653,318,65179,1474
DIKEN HERMOSILLO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,70672,212,68279,2393
DISTRIBUCION DE MADERA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,68924,136,68344,580
DISTRIBUIDORA DE SUMINISTROS GENERA,INSTANCELEVEL,-17,08/08/2011,Production,Production,66653,0,65179,1474
DISTRIBUIDORA SAJOR SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69532,88,67538,1994
DONGGUAN JINLIYI INDUSTRIAL CO LTD,INSTANCELEVEL,-17,08/08/2011,Production,Production,68950,165,68307,643
DOW QUIMICA MEXICANA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,68926,113,68350,576
DURAN LIZARRAGA ROMEL ALBERTO,INSTANCELEVEL,-17,08/08/2011,Production,Production,69822,141,67701,2121
East Bay Brass Foundry,INSTANCELEVEL,-17,08/08/2011,Production,Production,48899,172,47858,1041
Eastman Kodak Company Health Sciences Division,INSTANCELEVEL,-17,08/08/2011,Production,Production,68980,139,67391,1589
ECOCAMIONES DEL NOROESTE SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69049,160,68327,722
EDMUNDO CEBALLOS SALDANA,INSTANCELEVEL,-17,08/08/2011,Production,Production,69167,248,67402,1765
ELANTAS PDG INC,INSTANCELEVEL,-17,08/08/2011,Production,Production,66590,750,65172,1418
ELIAS ABELARDO AMARO VILLAMIL,INSTANCELEVEL,-17,08/08/2011,Production,Production,70462,227,68111,2351
EMPACADORA Y PROCESADORA DE MONTERR,INSTANCELEVEL,-17,08/08/2011,Production,Production,68951,106,68340,611
ENLACES NACIONALES DE AGRONEGOCIOS,INSTANCELEVEL,-17,08/08/2011,Production,Production,66653,0,65179,1474
ERNESTO GALVAN GARCIA,INSTANCELEVEL,-17,08/08/2011,Production,Production,69505,155,67534,1971
ESPINOSA FLORES LILIANA,INSTANCELEVEL,-17,08/08/2011,Production,Production,70833,230,68302,2531
EURO CARE S DE RL DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,68880,154,68346,534
EXELCO SUPPLY MANAGEMENT SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,69683,213,67588,2095
FABRICA DE POLIETILENO LA CIMA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,68947,120,67389,1558
FARMERS COOP OF RAVENNA,INSTANCELEVEL,-17,08/08/2011,Production,Production,1084,7,1040,44
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-17,08/08/2011,Production,Production,1386,1,1040,346
FIANZAS ATLAS SA,INSTANCELEVEL,-17,08/08/2011,Production,Production,1167,33,904,263
FITCH MEXICO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,1345,3,1040,305
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-17,08/08/2011,Production,Production,1363,22,1040,323
FPL Group Ltd,INSTANCELEVEL,-17,08/08/2011,Production,Production,1180,17,904,276
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,1404,13,1040,364
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-17,08/08/2011,Production,Production,1330,15,1040,290
G-L Veneer Co Inc.,INSTANCELEVEL,-17,08/08/2011,Production,Production,1376,3,1040,336
GALASS BODAS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,1086,6,1040,46
GARCIA PEREZ AMELIA,INSTANCELEVEL,-17,08/08/2011,Production,Production,1385,13,1040,345
GATEWAY FS,INSTANCELEVEL,-17,08/08/2011,Production,Production,1142,31,904,238
GenePoint,INSTANCELEVEL,-17,08/08/2011,Production,Production,1344,9,1040,304
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-17,08/08/2011,Production,Production,1355,1,1040,315
GMC Hardwoods Inc,INSTANCELEVEL,-17,08/08/2011,Production,Production,1175,13,904,271
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-17,08/08/2011,Production,Production,1399,22,1040,359
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-17,08/08/2011,Production,Production,1305,9,1018,287
GRANJA RAB SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,1374,1,1040,334
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-17,08/08/2011,Production,Production,1082,4,1040,42
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-17,08/08/2011,Production,Production,1381,0,1040,341
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1114,23,904,210
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1341,14,1040,301
Abbett Electric Corp,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1354,12,1040,314
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1173,10,904,269
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1393,19,1040,353
AGENCE PRESSE,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1240,48,953,287
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1373,15,1040,333
Akzenta Vertriebs GmbH,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1082,13,1040,42
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1381,5,1040,341
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1091,104,904,187
Alltech Automotive LLC,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1339,23,1040,299
Alpha Stamping Company,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1084,7,1040,44
AMECAR AC,INSTANCELEVEL,-17,08/08/2011,Sandbox,Sandbox,1348,6,1040,308
