JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Abacus Programming Corporation,ACCOUNTLEVEL,-13,User 2,37,16,196,5,248,28,942,6681,4629
Abberley Kooiman,ACCOUNTLEVEL,-13,User 2,60,36,68,14,104,11,63,3935,15430
Abbett Electric Corp,ACCOUNTLEVEL,-13,User 2,75,37,112,87,157,7,790,5164,2130
Abbey Press Inc,ACCOUNTLEVEL,-13,User 2,76,10,114,108,173,55,439,6991,7588
Bachman Information System Inc.,ACCOUNTLEVEL,-13,User 2,20,30,63,104,229,18,818,8718,9730
Back Stage Magazine,ACCOUNTLEVEL,-13,User 2,75,48,161,39,119,1,690,9802,4224
Baker & McKenzie,ACCOUNTLEVEL,-13,User 2,43,42,83,46,131,53,149,8230,8403
Balfour Maclaine International,ACCOUNTLEVEL,-13,User 2,39,21,54,137,189,30,278,1229,18693
Ball & Socket Mfg Co,ACCOUNTLEVEL,-13,User 2,26,40,83,62,133,60,400,4490,11309
Caco-Pacific Corp.,ACCOUNTLEVEL,-13,User 2,71,15,161,27,220,36,486,9039,11463
CADAM Inc.,ACCOUNTLEVEL,-13,User 2,20,46,132,118,182,10,226,9312,15862
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-13,User 2,66,11,77,53,195,22,114,3233,1575
Cahn Instruments Inc,ACCOUNTLEVEL,-13,User 2,89,34,190,111,232,54,855,7834,5162
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-13,User 2,2,33,169,51,176,12,154,8054,15140
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-13,User 2,44,14,73,76,186,49,757,2829,12829
Daisy of California,ACCOUNTLEVEL,-13,User 2,31,18,200,5,145,7,778,966,16742
Daley Business Forms,ACCOUNTLEVEL,-13,User 2,2,11,101,148,226,21,165,9413,2918
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-13,User 2,72,11,190,45,250,33,894,7103,19981
Dana Marketing Inc,ACCOUNTLEVEL,-13,User 2,55,25,109,32,210,34,23,9697,9487
East Bay Brass Foundry,ACCOUNTLEVEL,-13,User 2,99,48,196,92,181,56,613,641,7638
East Coast Traders,ACCOUNTLEVEL,-13,User 2,65,15,53,73,233,33,449,6927,1080
East/West Computers Inc,ACCOUNTLEVEL,-13,User 2,4,41,66,13,178,54,260,7092,8094
Eastern Municipal Water Distri,ACCOUNTLEVEL,-13,User 2,78,39,57,130,165,46,379,8230,9206
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-13,User 2,50,33,80,21,246,15,190,3231,14095
Facts on File Newsletter,ACCOUNTLEVEL,-13,User 2,87,37,131,55,239,12,899,5031,15915
Family Magazine,ACCOUNTLEVEL,-13,User 2,82,16,147,23,219,53,68,1946,19982
Fedder RP Corp,ACCOUNTLEVEL,-13,User 2,63,43,67,133,218,38,683,2106,15183
Fell David H & Company Inc,ACCOUNTLEVEL,-13,User 2,29,40,106,78,133,48,446,5422,4369
Ferrara Foods & Confections,ACCOUNTLEVEL,-13,User 2,15,22,192,149,223,37,862,8441,18277
G Group,ACCOUNTLEVEL,-13,User 2,50,36,64,23,128,4,463,7116,5906
G-L Veneer Co Inc.,ACCOUNTLEVEL,-13,User 2,54,34,60,27,182,26,389,229,6497
Galbreath Co,ACCOUNTLEVEL,-13,User 2,83,10,83,143,191,9,736,9953,16169
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-13,User 2,79,34,149,35,107,4,757,4026,18358
Gamblers Anonymous,ACCOUNTLEVEL,-13,User 2,2,28,77,127,182,47,632,8701,7518
Halcyon Assoc,ACCOUNTLEVEL,-13,User 2,14,26,90,49,218,50,947,3121,11547
Hambro International Venture F,ACCOUNTLEVEL,-13,User 2,5,49,88,44,129,9,555,2187,16930
Hardy James G & Co,ACCOUNTLEVEL,-13,User 2,20,29,124,74,209,12,321,9360,12023
Harkavy Information Service,ACCOUNTLEVEL,-13,User 2,74,31,133,45,124,53,546,2654,14426
Harken Marketing Co,ACCOUNTLEVEL,-13,User 2,94,29,124,136,238,4,233,8407,8962
IBIS Systems Inc.,ACCOUNTLEVEL,-13,User 2,100,35,66,16,156,40,24,8754,5650
IBK Capital Inc,ACCOUNTLEVEL,-13,User 2,5,26,120,32,137,25,506,3877,12767
IBM Corp Data Systems Div,ACCOUNTLEVEL,-13,User 2,52,48,102,101,123,35,618,1876,17678
ICM Corp,ACCOUNTLEVEL,-13,User 2,25,47,65,65,128,42,158,7158,14486
ImageTek Corp,ACCOUNTLEVEL,-13,User 2,28,34,61,81,197,57,542,708,1704
Jadow B & Sons Inc,ACCOUNTLEVEL,-13,User 2,14,23,138,147,191,51,987,4519,4701
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-13,User 2,80,36,183,24,127,38,174,83,19851
Jandel Scientific Inc.,ACCOUNTLEVEL,-13,User 2,37,19,144,144,107,14,774,4572,4153
Japanese American Citizens Lea,ACCOUNTLEVEL,-13,User 2,42,21,76,119,137,11,685,3726,19305
K & S Contractors Supply Co,ACCOUNTLEVEL,-13,User 2,27,26,195,68,248,54,975,1101,13176
Kahlert Assoc Inc,ACCOUNTLEVEL,-13,User 2,69,26,191,87,208,10,96,8850,4914
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-13,User 2,9,15,170,88,140,2,382,6005,8762
Karabelas Furs Inc,ACCOUNTLEVEL,-13,User 2,97,26,156,77,215,14,841,7675,15897
Karpen & Steel Products Inc,ACCOUNTLEVEL,-13,User 2,17,25,54,81,144,17,651,6308,17362
La Costa Hotel & Spa,ACCOUNTLEVEL,-13,User 2,5,43,106,60,193,26,578,1981,18054
Lafferty RF & Co Inc,ACCOUNTLEVEL,-13,User 2,72,14,168,127,186,55,837,9749,5692
Lake County,ACCOUNTLEVEL,-13,User 2,54,13,53,140,217,49,980,6195,11939
Lakeland Village,ACCOUNTLEVEL,-13,User 2,69,49,100,136,147,6,733,7776,6353
Lexidata Corporation,ACCOUNTLEVEL,-13,User 2,92,37,138,29,145,42,376,5213,12740
Madonna Construction Co,ACCOUNTLEVEL,-13,User 2,3,38,138,147,158,47,323,7286,5255
Magma Power Co,ACCOUNTLEVEL,-13,User 2,24,31,158,88,181,56,79,4432,5970
Magna Mill Products,ACCOUNTLEVEL,-13,User 2,19,21,145,94,191,11,15,2558,19025
Majestic Entertainment,ACCOUNTLEVEL,-13,User 2,70,47,53,63,249,24,795,8411,9266
Mall Side Sports,ACCOUNTLEVEL,-13,User 2,46,10,178,79,138,14,956,6715,8005
N/S Corp,ACCOUNTLEVEL,-13,User 2,3,44,80,40,198,7,124,4348,13646
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-13,User 2,13,29,133,140,134,49,112,6062,10585
Nash Direct,ACCOUNTLEVEL,-13,User 2,74,47,65,94,194,23,293,9037,8577
National Assn of Printing Ink,ACCOUNTLEVEL,-13,User 2,83,26,158,59,140,25,128,8622,715
Nixdorf Computer,ACCOUNTLEVEL,-13,User 2,49,30,84,13,221,47,850,8085,7029
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-13,User 2,10,39,99,91,187,41,907,7718,13244
Oakland Carbide Engineering &,ACCOUNTLEVEL,-13,User 2,63,26,163,1,137,16,564,4419,12036
Ocean Sports,ACCOUNTLEVEL,-13,User 2,49,41,189,78,146,29,291,9633,17637
Ocean Sports Wear,ACCOUNTLEVEL,-13,User 2,38,30,55,26,130,16,336,2942,5936
OKeeffes Inc,ACCOUNTLEVEL,-13,User 2,33,27,165,23,230,33,891,7348,7820
P & C Food Markets Inc,ACCOUNTLEVEL,-13,User 2,64,48,53,78,110,6,604,4684,3902
P.S.C.,ACCOUNTLEVEL,-13,User 2,3,29,174,84,116,56,395,9480,16043
PacDevco Inc,ACCOUNTLEVEL,-13,User 2,55,10,177,92,162,19,670,8186,15758
Pace Press Inc,ACCOUNTLEVEL,-13,User 2,10,17,67,11,234,9,0,8753,8696
Purity-Supreme Inc.,ACCOUNTLEVEL,-13,User 2,57,11,191,12,122,14,652,2802,2556
Quadrex Corp,ACCOUNTLEVEL,-13,User 2,60,21,72,107,180,49,709,4949,6525
Quaker Fashions,ACCOUNTLEVEL,-13,User 2,26,39,151,22,165,4,458,5627,8728
Queensborough Public Library,ACCOUNTLEVEL,-13,User 2,4,35,51,97,123,4,26,2985,11241
Quinn/Brein Inc,ACCOUNTLEVEL,-13,User 2,19,19,151,133,202,11,245,2232,4159
Quota Systems Inc.,ACCOUNTLEVEL,-13,User 2,4,29,76,105,135,24,726,3610,11952
R-F Industries Inc,ACCOUNTLEVEL,-13,User 2,65,36,140,25,155,22,861,2336,1609
Raceway Engines,ACCOUNTLEVEL,-13,User 2,80,48,150,42,112,23,366,3570,8318
Raleigh Active Wear,ACCOUNTLEVEL,-13,User 2,96,33,138,140,107,25,156,7763,18095
Raleigh Co.,ACCOUNTLEVEL,-13,User 2,0,14,143,124,246,2,1000,9766,2361
Ralston Inc.,ACCOUNTLEVEL,-13,User 2,20,46,157,120,141,35,199,7793,4024
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-13,User 2,90,43,112,149,209,28,332,1145,16375
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-13,User 2,23,22,73,81,211,1,281,8278,11703
Saint Johns University Staten,ACCOUNTLEVEL,-13,User 2,46,33,77,81,188,12,90,1057,3685
Star Markets,ACCOUNTLEVEL,-13,User 2,36,36,123,61,133,30,142,9706,3845
State House Active Wear,ACCOUNTLEVEL,-13,User 2,75,16,97,84,134,39,628,1739,4607
Tapecon Inc,ACCOUNTLEVEL,-13,User 2,83,39,126,44,239,55,886,6409,16283
TDA Industries Inc,ACCOUNTLEVEL,-13,User 2,89,29,122,81,148,9,460,1186,13321
TEAC Corp. of America,ACCOUNTLEVEL,-13,User 2,85,22,71,47,244,10,499,5437,6136
Tech Fire & Safety Company,ACCOUNTLEVEL,-13,User 2,20,18,128,65,172,51,625,377,891
Teradyne,ACCOUNTLEVEL,-13,User 2,14,23,119,139,225,25,949,7108,3784
UBAF Arab American Bank,ACCOUNTLEVEL,-13,User 2,48,37,60,43,240,9,237,2005,19238
UniAmerica Inc,ACCOUNTLEVEL,-13,User 2,41,41,184,119,152,15,106,6987,8819
Union Flights,ACCOUNTLEVEL,-13,User 2,76,33,116,20,188,60,498,9584,11653
United Artists Theater Circuit,ACCOUNTLEVEL,-13,User 2,33,15,139,77,115,37,59,9035,19105
United Can Co.,ACCOUNTLEVEL,-13,User 2,8,29,90,84,122,7,632,5828,5481
Veritas Software,ACCOUNTLEVEL,-13,User 2,23,31,100,95,249,27,662,2349,6992
Via Systems,ACCOUNTLEVEL,-13,User 2,19,31,83,147,227,59,445,865,14753
Vicor,ACCOUNTLEVEL,-13,User 2,45,25,162,97,159,23,943,1202,13850
Volga Boats,ACCOUNTLEVEL,-13,User 2,33,14,134,117,115,26,403,634,3648
Vyrex,ACCOUNTLEVEL,-13,User 2,22,40,181,57,173,16,411,3879,12048
Wallys World,ACCOUNTLEVEL,-13,User 2,91,22,73,69,110,39,910,3749,13774
Westend Dealers,ACCOUNTLEVEL,-13,User 2,79,29,193,120,117,29,210,7647,9262
Westinghouse Corporation,ACCOUNTLEVEL,-13,User 2,15,24,189,141,219,28,62,3705,1465
Wind & Rain,ACCOUNTLEVEL,-13,User 2,69,44,114,147,150,9,966,6668,17720
Wyse Corp.,ACCOUNTLEVEL,-13,User 2,99,18,197,11,211,3,198,7781,8913
Xerox,ACCOUNTLEVEL,-13,User 2,64,38,122,117,105,45,698,3035,12027
Yesterday Productions Corp.,ACCOUNTLEVEL,-13,User 2,4,50,94,16,197,23,678,1608,7782
Ziff-Davis Labs,ACCOUNTLEVEL,-13,User 2,47,24,139,54,171,16,441,1069,16517
Zoo Gift Shop,ACCOUNTLEVEL,-13,User 2,9,34,148,14,101,10,850,6488,16710
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-12,User 2,3,49,159,26,119,36,281,1546,19526
Abacus Programming Corporation,ACCOUNTLEVEL,-12,User 2,90,32,188,101,147,47,951,1594,2171
Abberley Kooiman,ACCOUNTLEVEL,-12,User 2,13,18,189,2,248,10,165,6511,18418
Abbett Electric Corp,ACCOUNTLEVEL,-12,User 2,97,49,95,105,229,47,83,7878,7336
Abbey Press Inc,ACCOUNTLEVEL,-12,User 2,75,34,84,103,246,22,434,7011,13742
Bachman Information System Inc.,ACCOUNTLEVEL,-12,User 2,100,16,62,52,117,7,766,4456,1468
Back Stage Magazine,ACCOUNTLEVEL,-12,User 2,36,21,142,108,125,16,649,9843,9926
Baker & McKenzie,ACCOUNTLEVEL,-12,User 2,11,31,74,105,210,3,350,781,17389
Balfour Maclaine International,ACCOUNTLEVEL,-12,User 2,26,26,109,57,220,37,68,5562,4390
Ball & Socket Mfg Co,ACCOUNTLEVEL,-12,User 2,14,32,120,7,113,17,722,1567,3719
Caco-Pacific Corp.,ACCOUNTLEVEL,-12,User 2,11,50,199,27,124,20,529,5737,2708
CADAM Inc.,ACCOUNTLEVEL,-12,User 2,99,35,86,47,172,14,261,7023,14821
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-12,User 2,90,20,89,149,115,57,370,4747,12335
Cahn Instruments Inc,ACCOUNTLEVEL,-12,User 2,66,10,123,72,138,40,726,6148,15425
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-12,User 2,81,24,129,139,173,39,143,6967,3415
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-12,User 2,6,29,183,145,200,9,685,1495,18813
Daisy of California,ACCOUNTLEVEL,-12,User 2,76,45,90,18,175,43,332,155,12993
Daley Business Forms,ACCOUNTLEVEL,-12,User 2,18,47,59,144,144,39,607,9745,19760
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-12,User 2,79,47,113,0,120,6,412,4865,18898
Dana Marketing Inc,ACCOUNTLEVEL,-12,User 2,93,39,98,67,194,7,816,8039,681
East Bay Brass Foundry,ACCOUNTLEVEL,-12,User 2,1,35,126,86,120,35,798,6949,2086
East Coast Traders,ACCOUNTLEVEL,-12,User 2,89,26,182,148,150,53,4,2743,18156
East/West Computers Inc,ACCOUNTLEVEL,-12,User 2,98,44,133,62,129,51,441,7547,6155
Eastern Municipal Water Distri,ACCOUNTLEVEL,-12,User 2,80,21,119,140,174,60,410,3098,7227
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-12,User 2,28,30,74,60,195,46,830,7729,1826
Facts on File Newsletter,ACCOUNTLEVEL,-12,User 2,58,15,122,95,184,3,544,1731,7072
Family Magazine,ACCOUNTLEVEL,-12,User 2,58,19,156,25,204,30,609,1649,9977
Fedder RP Corp,ACCOUNTLEVEL,-12,User 2,16,36,88,45,154,22,671,2197,8419
Fell David H & Company Inc,ACCOUNTLEVEL,-12,User 2,19,36,78,134,113,27,497,4425,14354
Ferrara Foods & Confections,ACCOUNTLEVEL,-12,User 2,8,49,101,37,114,17,895,3783,1303
G Group,ACCOUNTLEVEL,-12,User 2,98,46,118,57,204,5,232,8422,9174
G-L Veneer Co Inc.,ACCOUNTLEVEL,-12,User 2,97,30,115,89,218,20,21,8238,5771
Galbreath Co,ACCOUNTLEVEL,-12,User 2,96,28,100,120,248,31,711,2783,11570
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-12,User 2,55,14,116,101,113,12,220,185,474
Gamblers Anonymous,ACCOUNTLEVEL,-12,User 2,25,40,157,72,216,6,179,6122,14248
Halcyon Assoc,ACCOUNTLEVEL,-12,User 2,35,12,128,57,192,35,512,5366,12952
Hambro International Venture F,ACCOUNTLEVEL,-12,User 2,40,47,195,84,241,26,924,9198,10494
Hardy James G & Co,ACCOUNTLEVEL,-12,User 2,1,41,93,45,129,43,778,6648,14245
Harkavy Information Service,ACCOUNTLEVEL,-12,User 2,69,25,183,15,159,13,236,6064,9467
Harken Marketing Co,ACCOUNTLEVEL,-12,User 2,34,31,95,96,177,22,611,3388,19857
IBIS Systems Inc.,ACCOUNTLEVEL,-12,User 2,1,25,95,83,150,48,192,9258,1583
IBK Capital Inc,ACCOUNTLEVEL,-12,User 2,31,44,70,91,129,16,770,2557,6713
IBM Corp Data Systems Div,ACCOUNTLEVEL,-12,User 2,100,11,130,142,159,1,261,4979,7903
ICM Corp,ACCOUNTLEVEL,-12,User 2,93,42,186,76,133,6,452,8190,4106
ImageTek Corp,ACCOUNTLEVEL,-12,User 2,91,22,89,101,149,44,59,9677,17984
Jadow B & Sons Inc,ACCOUNTLEVEL,-12,User 2,35,25,167,22,220,47,278,7074,8043
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-12,User 2,38,50,131,17,130,19,523,1295,14761
Jandel Scientific Inc.,ACCOUNTLEVEL,-12,User 2,7,25,75,62,184,58,593,3914,6158
Japanese American Citizens Lea,ACCOUNTLEVEL,-12,User 2,2,43,55,102,189,50,734,7969,7923
K & S Contractors Supply Co,ACCOUNTLEVEL,-12,User 2,18,25,162,146,137,24,562,1106,8319
Kahlert Assoc Inc,ACCOUNTLEVEL,-12,User 2,4,43,190,129,184,57,496,7805,16806
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-12,User 2,41,12,126,36,247,9,147,885,10216
Karabelas Furs Inc,ACCOUNTLEVEL,-12,User 2,37,43,78,94,207,22,192,3402,11079
Karpen & Steel Products Inc,ACCOUNTLEVEL,-12,User 2,17,15,196,39,188,12,503,307,138
La Costa Hotel & Spa,ACCOUNTLEVEL,-12,User 2,98,19,139,57,129,58,21,3087,8149
Lafferty RF & Co Inc,ACCOUNTLEVEL,-12,User 2,92,12,177,15,134,17,495,5126,3873
Lake County,ACCOUNTLEVEL,-12,User 2,6,32,162,45,234,39,489,7825,19536
Lakeland Village,ACCOUNTLEVEL,-12,User 2,85,13,51,122,176,18,520,9346,3159
Lexidata Corporation,ACCOUNTLEVEL,-12,User 2,5,47,163,103,228,15,858,4471,4425
Madonna Construction Co,ACCOUNTLEVEL,-12,User 2,50,21,85,82,172,31,342,5512,2545
Magma Power Co,ACCOUNTLEVEL,-12,User 2,95,37,90,101,248,53,62,3294,1930
Magna Mill Products,ACCOUNTLEVEL,-12,User 2,7,37,184,60,240,42,300,1217,14720
Majestic Entertainment,ACCOUNTLEVEL,-12,User 2,6,11,125,4,112,18,440,4622,2972
Mall Side Sports,ACCOUNTLEVEL,-12,User 2,21,50,194,81,197,34,591,2743,4043
N/S Corp,ACCOUNTLEVEL,-12,User 2,42,39,141,20,176,20,630,4472,15471
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-12,User 2,7,17,81,44,208,49,169,7611,1775
Nash Direct,ACCOUNTLEVEL,-12,User 2,25,39,189,95,105,26,887,6384,14083
National Assn of Printing Ink,ACCOUNTLEVEL,-12,User 2,16,23,128,29,172,47,784,3292,5431
Nixdorf Computer,ACCOUNTLEVEL,-12,User 2,4,36,151,37,134,24,748,1005,6597
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-12,User 2,33,10,146,35,165,56,586,2812,5870
Oakland Carbide Engineering &,ACCOUNTLEVEL,-12,User 2,86,30,132,96,155,15,460,1243,7606
Ocean Sports,ACCOUNTLEVEL,-12,User 2,38,28,119,93,192,14,325,1115,9160
Ocean Sports Wear,ACCOUNTLEVEL,-12,User 2,58,34,59,70,170,25,433,616,16848
OKeeffes Inc,ACCOUNTLEVEL,-12,User 2,10,22,128,123,213,48,204,6125,8771
P & C Food Markets Inc,ACCOUNTLEVEL,-12,User 2,73,45,185,96,189,23,647,4941,923
P.S.C.,ACCOUNTLEVEL,-12,User 2,89,12,134,150,222,37,855,449,2719
PacDevco Inc,ACCOUNTLEVEL,-12,User 2,73,34,121,127,115,10,940,7317,620
Pace Press Inc,ACCOUNTLEVEL,-12,User 2,21,49,166,15,110,29,192,2197,17697
Purity-Supreme Inc.,ACCOUNTLEVEL,-12,User 2,60,19,155,46,167,8,791,9678,3349
Quadrex Corp,ACCOUNTLEVEL,-12,User 2,38,14,121,133,209,5,345,8818,19460
Quaker Fashions,ACCOUNTLEVEL,-12,User 2,93,29,121,25,186,27,901,4524,2249
Queensborough Public Library,ACCOUNTLEVEL,-12,User 2,5,26,131,122,145,10,260,6043,4598
Quinn/Brein Inc,ACCOUNTLEVEL,-12,User 2,16,44,78,25,179,38,174,5684,17275
Quota Systems Inc.,ACCOUNTLEVEL,-12,User 2,82,21,139,14,146,34,780,940,7667
R-F Industries Inc,ACCOUNTLEVEL,-12,User 2,73,43,162,51,167,53,712,15,13887
Raceway Engines,ACCOUNTLEVEL,-12,User 2,81,47,181,146,201,1,57,2128,7258
Raleigh Active Wear,ACCOUNTLEVEL,-12,User 2,69,12,189,109,238,2,488,8877,11209
Raleigh Co.,ACCOUNTLEVEL,-12,User 2,99,35,84,84,108,40,140,5935,19598
Ralston Inc.,ACCOUNTLEVEL,-12,User 2,3,39,90,44,209,45,846,4131,14275
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-12,User 2,47,31,100,81,150,59,28,7582,5029
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-12,User 2,37,46,68,142,151,10,205,8919,16704
Saint Johns University Staten,ACCOUNTLEVEL,-12,User 2,16,13,184,47,199,56,278,7659,11384
Star Markets,ACCOUNTLEVEL,-12,User 2,59,25,199,101,216,1,666,9629,15013
State House Active Wear,ACCOUNTLEVEL,-12,User 2,59,33,173,16,181,16,371,589,12023
Tapecon Inc,ACCOUNTLEVEL,-12,User 2,66,49,97,75,103,9,190,1443,11993
TDA Industries Inc,ACCOUNTLEVEL,-12,User 2,44,13,109,37,178,13,332,2329,14566
TEAC Corp. of America,ACCOUNTLEVEL,-12,User 2,99,46,146,137,170,49,737,7566,2658
Tech Fire & Safety Company,ACCOUNTLEVEL,-12,User 2,5,29,167,54,123,44,968,5846,15076
Teradyne,ACCOUNTLEVEL,-12,User 2,37,19,135,3,232,35,540,7314,14442
UBAF Arab American Bank,ACCOUNTLEVEL,-12,User 2,54,37,56,23,233,29,960,1820,14173
UniAmerica Inc,ACCOUNTLEVEL,-12,User 2,55,22,146,85,199,31,693,7460,9029
Union Flights,ACCOUNTLEVEL,-12,User 2,39,29,113,124,129,21,980,9225,11983
United Artists Theater Circuit,ACCOUNTLEVEL,-12,User 2,16,47,132,131,130,16,692,4785,13757
United Can Co.,ACCOUNTLEVEL,-12,User 2,6,34,141,53,108,15,233,7110,4237
Veritas Software,ACCOUNTLEVEL,-12,User 2,34,43,158,86,140,19,315,3122,18442
Via Systems,ACCOUNTLEVEL,-12,User 2,82,40,66,57,120,60,186,9633,6872
Vicor,ACCOUNTLEVEL,-12,User 2,10,16,97,116,168,6,863,5539,12328
Volga Boats,ACCOUNTLEVEL,-12,User 2,50,36,88,47,220,2,15,925,11688
Vyrex,ACCOUNTLEVEL,-12,User 2,56,45,121,106,242,20,170,1959,14417
Wallys World,ACCOUNTLEVEL,-12,User 2,88,33,157,126,148,14,699,14,16078
Westend Dealers,ACCOUNTLEVEL,-12,User 2,65,37,173,66,133,3,653,1582,16183
Westinghouse Corporation,ACCOUNTLEVEL,-12,User 2,71,21,52,81,133,38,308,23,2510
Wind & Rain,ACCOUNTLEVEL,-12,User 2,43,12,112,65,129,38,567,7424,19706
Wyse Corp.,ACCOUNTLEVEL,-12,User 2,97,11,73,121,170,50,610,7664,278
Xerox,ACCOUNTLEVEL,-12,User 2,40,45,193,27,133,11,571,14,2002
Yesterday Productions Corp.,ACCOUNTLEVEL,-12,User 2,94,41,149,146,178,8,482,2383,10700
Ziff-Davis Labs,ACCOUNTLEVEL,-12,User 2,24,45,63,127,137,42,700,8797,1811
Zoo Gift Shop,ACCOUNTLEVEL,-12,User 2,68,17,92,9,129,37,76,2921,6372
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-11,User 2,35,47,123,50,235,7,779,2367,4337
Abacus Programming Corporation,ACCOUNTLEVEL,-11,User 2,9,47,170,4,201,31,625,2325,4632
Abberley Kooiman,ACCOUNTLEVEL,-11,User 2,94,47,82,48,105,46,195,9863,8094
Abbett Electric Corp,ACCOUNTLEVEL,-11,User 2,18,28,116,114,246,51,461,8485,8212
Abbey Press Inc,ACCOUNTLEVEL,-11,User 2,74,35,133,134,118,30,833,6956,13536
Bachman Information System Inc.,ACCOUNTLEVEL,-11,User 2,25,42,145,108,221,14,842,65,17104
Back Stage Magazine,ACCOUNTLEVEL,-11,User 2,30,23,58,69,134,28,779,7358,385
Baker & McKenzie,ACCOUNTLEVEL,-11,User 2,1,13,84,23,121,7,583,1021,17013
Balfour Maclaine International,ACCOUNTLEVEL,-11,User 2,35,21,104,47,246,49,829,2866,5387
Ball & Socket Mfg Co,ACCOUNTLEVEL,-11,User 2,100,46,177,92,195,7,851,669,1700
Caco-Pacific Corp.,ACCOUNTLEVEL,-11,User 2,62,28,52,129,110,39,875,8274,5790
CADAM Inc.,ACCOUNTLEVEL,-11,User 2,57,10,118,66,134,37,348,1958,17593
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-11,User 2,56,12,197,71,182,35,229,8696,15829
Cahn Instruments Inc,ACCOUNTLEVEL,-11,User 2,8,39,200,51,216,25,183,6481,17515
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-11,User 2,66,45,142,28,114,1,318,8110,17752
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-11,User 2,28,24,199,89,150,42,152,5196,12522
Daisy of California,ACCOUNTLEVEL,-11,User 2,80,19,58,31,111,52,385,10000,264
Daley Business Forms,ACCOUNTLEVEL,-11,User 2,81,41,152,12,183,29,834,8044,2641
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-11,User 2,71,20,158,127,101,33,760,796,7443
Dana Marketing Inc,ACCOUNTLEVEL,-11,User 2,98,29,120,35,202,41,728,314,18255
East Bay Brass Foundry,ACCOUNTLEVEL,-11,User 2,87,18,190,122,193,35,876,5558,18334
East Coast Traders,ACCOUNTLEVEL,-11,User 2,73,42,119,145,244,45,936,3835,19927
East/West Computers Inc,ACCOUNTLEVEL,-11,User 2,13,47,189,114,195,60,365,1216,9030
Eastern Municipal Water Distri,ACCOUNTLEVEL,-11,User 2,76,20,78,77,116,45,467,7403,8289
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-11,User 2,56,24,104,77,105,36,308,5760,18045
Facts on File Newsletter,ACCOUNTLEVEL,-11,User 2,36,22,132,98,188,24,547,4407,11433
Family Magazine,ACCOUNTLEVEL,-11,User 2,31,36,164,5,116,13,522,7926,18873
Fedder RP Corp,ACCOUNTLEVEL,-11,User 2,84,14,172,76,229,21,532,2059,5363
Fell David H & Company Inc,ACCOUNTLEVEL,-11,User 2,65,31,195,5,225,32,423,2996,4152
Ferrara Foods & Confections,ACCOUNTLEVEL,-11,User 2,99,10,70,66,174,43,117,814,1124
G Group,ACCOUNTLEVEL,-11,User 2,64,20,101,109,229,2,467,3393,10141
G-L Veneer Co Inc.,ACCOUNTLEVEL,-11,User 2,55,17,159,24,188,39,400,710,3399
Galbreath Co,ACCOUNTLEVEL,-11,User 2,18,20,194,129,231,49,844,721,1452
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-11,User 2,54,31,168,145,199,16,54,4642,9274
Gamblers Anonymous,ACCOUNTLEVEL,-11,User 2,31,21,50,135,239,53,930,2825,7869
Halcyon Assoc,ACCOUNTLEVEL,-11,User 2,81,39,114,7,192,1,952,8626,15161
Hambro International Venture F,ACCOUNTLEVEL,-11,User 2,99,10,52,134,207,13,119,8166,7825
Hardy James G & Co,ACCOUNTLEVEL,-11,User 2,66,48,166,90,170,12,572,7822,711
